발생일시,관할해경서,발생해역,발생유형,발생원인,기상특보,사고선박수,구조인원,부상인원,사망인원,실종인원,위도,경도,선종1,톤수1,선종2,톤수2,선종3,톤수3
2010-12-30 17:15,포항,영해-EEZ,기관고장,정비불량,풍랑주의보,1,13,0,0,0,36|30|00,130|05|00,어선,67,,,,
2010-12-30 06:34,포항,영해-EEZ,충돌,운항부주의,풍랑주의보,2,13,0,0,0,36|14|50,129|39|00,어선,9.77,어선,15,,
2010-12-29 14:57,군산,영해,충돌,운항부주의,황천4급,2,14,0,0,0,36|03|00,126|09|00,어선,23,기타,69,,
2010-12-29 01:50,여수,항계내,화재,기타,양호,3,0,0,0,0,34|43|70,127|44|50,어선,6.6,어선,9.77,어선,7.93
2010-12-28 15:49,부산,항계내,전복,기상악화,풍랑주의보,1,1,0,0,0,35|01|69,129|00|67,어선,1.06,,,,
2010-12-28 14:00,포항,영해-EEZ,추진기장애,기타,풍랑주의보,1,10,0,0,0,36|22|00,130|23|00,어선,92.28,,,,
2010-12-27 15:26,목포,협수로,기관고장,정비불량,양호,1,3,0,0,0,34|07|10,126|05|58,어선,1.88,,,,
2010-12-27 09:32,동해,영해,침수,기상악화,양호,1,1,0,0,0,37|13|50,129|22|20,어선,1,,,,
2010-12-26 17:45,제주,항계내,기타,기상악화,풍랑주의보,1,976,0,0,0,33|31|80,126|32|30,여객선,9645,,,,
2010-12-26 09:15,목포,영해,전복,적재불량,풍랑주의보,1,15,0,0,0,34|04|00,125|31|00,화물선,495,,,,
2010-12-25 16:20,통영,영해,기관고장,기타,양호,1,1,0,0,0,34|43|71,128|26|40,어선,4.98,,,,
2010-12-25 10:37,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,34|49|96,128|29|75,어선,28,,,,
2010-12-24 21:22,울산,영해,추진기장애,운항부주의,풍랑주의보,1,1,0,0,0,35|18|25,129|17|20,예부선,29,,,,
2010-12-24 16:20,제주,영해,추진기장애,운항부주의,풍랑주의보,1,10,0,0,0,33|35|00,126|50|00,어선,29,,,,
2010-12-24 12:10,목포,협수로,기관고장,정비불량,풍랑주의보,1,10,0,0,0,34|15|00,125|56|00,어선,77,,,,
2010-12-23 11:58,군산,영해,표류,연료고갈,풍랑주의보,1,1,0,0,0,35|30|60,126|12|70,어선,4.99,,,,
2010-12-23 06:28,포항,영해,충돌,운항부주의,황천5급,2,18,0,1,0,35|52|00,129|42|00,어선,4.97,어선,32,,
2010-12-22 20:30,태안,항계내,화재,화기취급부주의,양호,2,0,0,0,0,36|43|34,126|08|34,어선,3,어선,3.3,,
2010-12-22 17:45,포항,영해,충돌,운항부주의,황천5급,2,17,0,0,0,35|57|00,129|44|00,어선,12,화물선,7170,,
2010-12-22 14:50,군산,항계내,침수,기타,양호,1,2,0,0,0,35|59|35,126|43|69,어선,1.46,,,,
2010-12-22 13:00,서귀포,공해,기관고장,정비불량,풍랑주의보,1,8,0,0,0,28|00|00,124|25|00,어선,29,,,,
2010-12-22 12:20,인천,영해-EEZ,기관고장,정비불량,양호,1,4,0,0,0,37|19|00,125|48|00,어선,9.77,,,,
2010-12-22 10:00,여수,협수로,기관고장,정비불량,양호,1,1,0,0,0,34|26|00,127|06|00,어선,2.99,,,,
2010-12-22 08:20,부산,항계내,침수,기타,양호,1,0,0,0,0,35|06|15,129|04|39,기타,23,,,,
2010-12-22 03:38,태안,항계내,충돌,운항부주의,양호,2,29,0,0,0,36|17|00,126|27|00,어선,23,화물선,36303,,
2010-12-22 03:20,통영,영해,화재,기타,양호,1,3,0,0,0,34|50|54,128|25|54,어선,71,,,,
2010-12-22 03:20,포항,영해,침수,운항부주의,풍랑주의보,1,4,0,0,0,36|40|18,129|27|24,어선,29,,,,
2010-12-22 00:56,군산,항계내,화재,기타,양호,1,0,0,0,0,35|37|22,126|28|09,어선,4.98,,,,
2010-12-21 20:00,서귀포,영해-EEZ,기관고장,정비불량,양호,1,3,0,0,0,32|59|00,127|00|00,어선,9.77,,,,
2010-12-21 16:00,포항,영해-EEZ,기관고장,정비불량,황천4급,1,12,0,0,0,36|52|00,132|28|00,어선,74,,,,
2010-12-21 13:35,포항,영해,침수,정비불량,황천5급,1,1,0,0,0,38|02|30,129|06|20,어선,1.94,,,,
2010-12-21 07:30,통영,항계내,충돌,운항부주의,양호,2,0,0,0,0,35|11|29,128|33|93,기타,13058,기타,23930,,
2010-12-21 06:00,서귀포,영해-EEZ,추진기장애,정비불량,양호,1,4,0,0,0,32|45|00,126|32|00,어선,4.89,,,,
2010-12-20 20:53,여수,협수로,충돌,운항부주의,양호,2,3,0,0,0,34|36|82,127|43|27,어선,1.88,어선,0.98,,
2010-12-20 17:48,인천,항계내,좌주,운항부주의,양호,1,4,0,0,0,37|27|24,126|35|83,어선,56,,,,
2010-12-20 13:00,제주,영해-EEZ,추진기장애,운항부주의,양호,1,8,0,0,0,32|58|00,126|00|00,어선,19,,,,
2010-12-20 03:00,여수,항계내,화재,기타,양호,1,0,0,0,0,34|01|60,127|18|50,어선,4.99,,,,
2010-12-19 18:30,울산,영해-EEZ,추진기장애,정비불량,황천5급,1,7,0,0,0,35|38|00,130|00|00,어선,49,,,,
2010-12-19 15:34,통영,영해,기관고장,기타,양호,1,3,0,0,0,34|55|30,128|21|40,어선,2.01,,,,
2010-12-19 13:14,부산,영해,기관고장,정비불량,양호,1,5,0,0,0,35|05|10,129|08|60,기타,1,,,,
2010-12-19 06:00,군산,영해,충돌,운항부주의,양호,2,15,0,0,0,35|57|90,125|43|59,어선,13,유조선,6153,,
2010-12-18 16:24,통영,영해,기관고장,기타,양호,1,2,0,0,0,34|41|35,128|25|55,어선,4.44,,,,
2010-12-18 12:52,군산,EEZ 30마일 이내,충돌,기타,양호,1,8,0,1,1,36|08|60,124|28|92,어선,62,,,,
2010-12-18 11:30,태안,영해,추진기장애,정비불량,양호,1,6,0,0,0,36|18|00,125|38|00,어선,8.5,,,,
2010-12-18 08:00,태안,영해,좌초,운항부주의,양호,1,0,0,0,0,36|41|01,126|05|06,기타,200,,,,
2010-12-18 07:49,통영,영해,기관고장,기타,양호,1,2,0,0,0,34|38|15,128|22|62,어선,4.36,,,,
2010-12-17 13:35,통영,영해,충돌,운항부주의,양호,2,2,0,0,0,34|53|27,128|26|36,기타,2.88,어선,1.9,,
2010-12-17 09:35,인천,항계내,침수,관리소홀,양호,1,0,0,0,0,37|28|9,126|35|9,어선,4.49,,,,
2010-12-17 07:00,제주,영해-EEZ,기관고장,정비불량,양호,1,9,0,0,0,33|44|00,126|44|00,어선,39,,,,
2010-12-17 04:15,목포,항계내,침수,기타,양호,1,3,0,0,0,35|02|64,126|12|02,어선,9.77,,,,
2010-12-16 10:30,울산,영해-EEZ,충돌,운항부주의,양호,2,5,0,0,0,35|18|80,129|56|90,어선,69,어선,0,,
2010-12-16 09:00,동해,영해,기관고장,정비불량,양호,1,10,0,0,0,37|31|00,129|57|00,어선,106,,,,
2010-12-15 17:40,부산,항계내,화재,기타,황천5급,1,6,0,0,0,35|03|65,129|00|33,기타,416,,,,
2010-12-15 15:05,통영,항계내,충돌,기타,양호,1,0,0,0,0,35|08|14,128|40|64,기타,1311,,,,
2010-12-15 14:40,통영,영해,기관고장,정비불량,양호,1,1,0,0,0,34|50|29,128|26|20,어선,5,,,,
2010-12-14 15:58,부산,항계내,침수,기타,풍랑주의보,1,1,0,0,0,35|06|00,129|03|70,기타,11,,,,
2010-12-14 14:20,울산,영해-EEZ,추진기장애,운항부주의,황천4급,1,26,0,0,0,35|33|00,131|59|00,어선,97,,,,
2010-12-14 10:30,통영,영해,기관고장,정비불량,양호,1,2,0,0,0,34|55|42,128|03|45,어선,2.99,,,,
2010-12-13 16:50,포항,영해-EEZ,추진기장애,기타,황천5급,1,7,0,0,0,35|47|00,130|18|00,어선,45,,,,
2010-12-13 08:00,목포,영해-EEZ,추진기장애,운항부주의,풍랑주의보,1,12,0,0,0,34|09|00,125|09|00,어선,54,,,,
2010-12-13 07:00,목포,영해,기관고장,정비불량,풍랑주의보,1,3,0,0,0,35|09|35,125|55|79,어선,46,,,,
2010-12-12 22:45,울산,EEZ 30마일 이내,추진기장애,운항부주의,황천5급,1,12,0,0,0,35|38|00,131|44|00,어선,67,,,,
2010-12-12 16:40,여수,협수로,타기고장,관리소홀,양호,1,18,0,0,0,34|21|15,127|38|84,낚시어선,9.77,,,,
2010-12-12 12:50,군산,영해,좌초,운항부주의,양호,1,2,0,0,0,36|10|10,126|29|12,어선,2.19,,,,
2010-12-12 11:20,태안,영해,화재,화기취급부주의,양호,1,12,0,0,0,36|19|00,129|32|00,화물선,1995,,,,
2010-12-12 11:18,군산,영해,침수,정비불량,양호,1,1,0,0,0,35|37|20,126|26|70,어선,1.07,,,,
2010-12-11 17:00,통영,영해,기관고장,정비불량,양호,1,1,0,0,0,35|06|04,128|29|66,기타,1.06,,,,
2010-12-11 15:00,울산,영해-EEZ,충돌,운항부주의,황천4급,2,13,0,0,0,35|17|80,129|36|00,어선,130.97,어선,69,,
2010-12-10 19:15,태안,영해,좌주,기상악화,풍랑주의보,1,1,0,0,0,36|31|00,126|31|00,예부선,5800,,,,
2010-12-10 16:00,여수,협수로,기관고장,연료고갈,양호,1,1,0,0,0,34|18|89,127|14|56,어선,24,,,,
2010-12-10 13:17,여수,협수로,기관고장,정비불량,양호,1,4,0,0,0,34|02|10,127|21|40,낚시어선,9.77,,,,
2010-12-10 10:30,통영,영해,기관고장,기타,양호,1,2,0,0,0,35|03|36,128|38|11,어선,1.07,,,,
2010-12-10 08:29,통영,영해,기관고장,기타,양호,1,2,0,0,0,34|45|42,128|20|93,어선,4.41,,,,
2010-12-10 06:30,인천,영해,기관고장,정비불량,황천3급,1,5,0,0,0,37|15|00,125|44|00,어선,19,,,,
2010-12-10 06:27,통영,영해,충돌,운항부주의,양호,2,3,0,0,0,35|08|92,128|36|11,유도선,12,어선,0.26,,
2010-12-09 15:14,통영,영해,추진기장애,기타,양호,1,2,0,0,0,34|52|00,128|14|09,어선,1.54,,,,
2010-12-08 19:20,부산,영해-EEZ,충돌,운항부주의,황천5급,2,32,0,0,0,35|05|00,129|35|00,어선,139,화물선,19808,,
2010-12-08 12:18,완도,영해,전복,기상악화,황천5급,1,0,0,0,1,34|13|35,126|41|18,기타,1.2,,,,
2010-12-06 20:50,부산,영해-EEZ,화재,기타,양호,1,4,0,0,0,34|46|00,129|03|00,어선,29,,,,
2010-12-06 16:30,여수,협수로,침수,운항부주의,양호,1,1,0,0,0,34|28|60,127|27|50,어선,0.7,,,,
2010-12-06 13:38,동해,영해,추진기장애,기타,양호,1,3,0,0,0,37|39|34,129|14|19,어선,7.93,,,,
2010-12-06 10:21,부산,항계내,화재,화기취급부주의,양호,1,5,0,0,0,351|05|16,129|01|98,어선,69,,,,
2010-12-06 10:10,태안,영해,좌초,기상악화,풍랑주의보,1,1,0,0,0,36|46|00,126|07|50,예부선,2000,,,,
2010-12-06 08:00,여수,항계내,기타,기타,양호,2,0,0,0,0,34|44|30,127|39|00,어선,0.95,모터보트,0.8,,
2010-12-06 06:49,속초,영해-EEZ,기관고장,정비불량,황천4급,1,4,0,0,0,37|48|00,129|22|00,어선,6.67,,,,
2010-12-06 06:00,제주,영해,기관고장,정비불량,양호,1,9,0,0,0,33|42|00,126|13|00,어선,38,,,,
2010-12-06 01:55,울산,영해-EEZ,충돌,운항부주의,풍랑주의보,2,30,0,0,0,35|00|50,130|06|00,어선,29,화물선,47367,,
2010-12-05 21:50,포항,영해,기관고장,정비불량,양호,1,1,0,0,0,36|02|70,129|24|00,어선,4.92,,,,
2010-12-05 15:00,서귀포,영해,충돌,운항부주의,양호,2,10,1,0,0,33|08|30,126|32|30,어선,29,어선,6.67,,
2010-12-05 11:00,인천,영해,기관고장,정비불량,양호,1,4,0,0,0,37|17|00,126|03|00,어선,7.93,,,,
2010-12-05 05:57,제주,영해,기타,운항부주의,양호,2,37,0,0,0,33|52|00,126|49|00,어선,9.77,화물선,15742,,
2010-12-05 05:30,부산,영해-EEZ,표류,기타,양호,1,3,0,0,0,35|05|50,129|21|50,어선,4.26,,,,
2010-12-05 00:30,포항,영해-EEZ,기관고장,정비불량,황천5급,1,5,0,0,0,37|01|00,130|01|00,어선,20,,,,
2010-12-03 17:26,동해,영해-EEZ,기관고장,기타,풍랑경보,1,9,0,0,0,37|21|64,132|33|21,화물선,1470,,,,
2010-12-03 08:12,부산,영해-EEZ,표류,기타,풍랑주의보,1,2,0,0,0,35|00|42,129|13|96,요트,1.7,,,,
2010-12-03 07:30,제주,영해,기관고장,정비불량,풍랑주의보,1,6,0,0,0,33|30|00,126|19|00,어선,20,,,,
2010-12-02 16:20,목포,협수로,기관고장,정비불량,양호,1,1,0,0,0,34|03|00,126|03|00,어선,1.47,,,,
2010-12-02 15:00,완도,영해,충돌,운항부주의,양호,2,28,0,0,0,34|04|80,126|53|41,화물선,2993,어선,79,,
2010-12-02 14:00,통영,영해,기관고장,정비불량,양호,1,6,0,0,0,33|59|55,128|15|35,어선,9.77,,,,
2010-12-01 22:55,울산,EEZ 30마일 이내,충돌,운항부주의,양호,1,6,0,0,0,35|18|44,131|07|49,어선,29,,,,
2010-12-01 11:52,인천,영해,기관고장,정비불량,양호,1,5,0,0,0,37|19|00,125|49|00,어선,13,,,,
2010-12-01 10:00,인천,영해,기관고장,정비불량,양호,1,2,0,0,0,37|17|00,126|12|00,어선,17,,,,
2010-12-01 09:40,태안,영해,화재,화기취급부주의,양호,1,2,0,1,0,36|34|61,126|08|47,예부선,99,,,,
2010-12-01 05:25,포항,영해,화재,기타,양호,1,2,0,0,0,36|20|00,129|27|00,어선,9.77,,,,
2010-12-01 03:07,인천,영해,좌초,운항부주의,저시정,1,1,0,0,0,37|48|83,124|43|17,어선,15,,,,
2010-11-30 18:15,군산,영해,표류,기상악화,저시정,2,5,0,0,0,36|07|57,126|30|17,어선,1.77,어선,2,,
2010-11-30 18:00,군산,영해,표류,기상악화,저시정,1,4,0,0,0,36|04|33,126|36|37,어선,0.68,,,,
2010-11-30 16:40,군산,영해,표류,연료고갈,저시정,1,3,0,0,0,35|42|57,126|27|62,모터보트,0.5,,,,
2010-11-30 14:10,울산,영해-EEZ,추진기장애,운항부주의,양호,1,8,0,0,0,35|24|50,130|25|00,어선,43,,,,
2010-11-30 11:00,여수,협수로,침수,재질불량,양호,1,1,0,0,0,34|35|80,127|44|30,어선,0.5,,,,
2010-11-30 10:15,태안,영해,전복,운항부주의,양호,1,3,0,0,0,36|33|00,125|51|00,어선,7.93,,,,
2010-11-29 17:10,인천,항계내,충돌,운항부주의,양호,2,9,0,0,0,37|20|32,126|39|08,예부선,131,어선,7.93,,
2010-11-29 15:35,인천,항계내,충돌,운항부주의,양호,2,12,0,0,0,37|30|00,126|30|00,예부선,27,예부선,299,,
2010-11-29 06:40,포항,영해,기관고장,정비불량,양호,1,7,0,0,0,35|46|00,129|45|00,어선,78.17,,,,
2010-11-29 06:24,통영,영해,침수,관리소홀,양호,1,6,0,0,0,34|35|95,128|26|41,낚시어선,2,,,,
2010-11-28 13:08,태안,영해,기관고장,정비불량,양호,1,1,0,0,0,36|49|29,126|08|03,어선,9.77,,,,
2010-11-28 11:50,부산,항계내,침수,기타,황천5급,1,20,0,0,0,35|10|90,129|12|80,요트,19,,,,
2010-11-28 10:20,여수,협수로,기관고장,정비불량,양호,1,3,0,0,0,34|30|40,127|13|80,어선,1.35,,,,
2010-11-27 10:00,태안,영해,좌초,기상악화,풍랑주의보,1,2,0,0,0,36|40|20,126|02|20,예부선,1030,,,,
2010-11-27 09:55,부산,영해,표류,기타,양호,1,8,0,0,0,34|53|00,129|05|00,어선,78,,,,
2010-11-26 16:00,부산,항계내,전복,운항부주의,양호,1,2,0,0,0,35|03|30,128|52|30,어선,2.33,,,,
2010-11-26 14:32,울산,항계내,화재,화기취급부주의,양호,1,1,0,0,0,35|21|19,129|21|15,낚시어선,2.99,,,,
2010-11-26 13:50,여수,항계내,화재,화기취급부주의,양호,3,0,0,0,0,34|43|40,127|42|70,어선,0.95,어선,2.01,어선,2.27
2010-11-26 10:50,포항,항계내,화재,기타,양호,1,0,0,0,0,36|40|50,129|27|20,어선,29,,,,
2010-11-25 17:00,여수,협수로,추진기장애,정비불량,양호,1,2,0,0,0,34|39|76,127|48|72,어선,0.57,,,,
2010-11-25 16:00,서귀포,EEZ 30마일 이내,기관고장,정비불량,황천5급,1,9,0,0,0,31|48|00,126|39|00,어선,29,,,,
2010-11-25 14:25,목포,영해,전복,운항부주의,양호,1,0,0,0,4,34|35|98,125|46|90,어선,7.93,,,,
2010-11-25 14:21,부산,항계내,기관고장,정비불량,양호,1,4,0,0,0,35|04|43,129|05|16,기타,1,,,,
2010-11-25 08:53,부산,항계내,화재,기타,양호,1,0,0,0,0,35|05|22,129|01|90,어선,139,,,,
2010-11-25 08:20,완도,영해,침수,기타,양호,1,1,0,0,0,34|21|40,126|57|6,어선,3,,,,
2010-11-25 05:20,제주,영해,기관고장,정비불량,양호,1,11,0,0,0,33|45|00,125|55|00,어선,29,,,,
2010-11-24 15:55,여수,협수로,추진기장애,운항부주의,양호,1,2,0,0,0,34|33|55,127|05|15,어선,3.95,,,,
2010-11-24 03:00,제주,영해,침수,정비불량,양호,1,10,0,0,0,33|47|00,126|00|00,어선,39,,,,
2010-11-23 23:37,울산,항계내,표류,관리소홀,양호,1,0,0,0,0,35|30|08,129|21|93,기타,20,,,,
2010-11-23 11:30,포항,영해,표류,연료고갈,양호,1,8,0,0,0,36|52|15,129|33|21,어선,78,,,,
2010-11-22 20:07,완도,항계내,화재,화기취급부주의,황천5급,1,0,0,0,0,34|18|56,126|45|21,화물선,29,,,,
2010-11-22 15:47,포항,항계내,화재,기타,양호,1,0,0,0,0,35|59|17,129|33|14,어선,57,,,,
2010-11-22 10:00,통영,항계내,침수,기타,양호,1,0,0,0,0,35|08|21,128|40|44,어선,6.48,,,,
2010-11-22 05:00,목포,영해-EEZ,추진기장애,운항부주의,풍랑주의보,1,7,0,0,0,34|01|00,124|55|00,어선,20,,,,
2010-11-22 04:00,제주,영해,타기고장,정비불량,양호,1,11,0,0,0,33|26|00,125|46|00,어선,29,,,,
2010-11-20 21:00,서귀포,공해,기관고장,정비불량,양호,1,9,0,0,0,29|38|00,125|42|00,어선,29,,,,
2010-11-20 15:55,통영,영해,좌초,운항부주의,양호,1,0,0,0,0,34|53|12,128|28|42,예부선,145,,,,
2010-11-20 14:00,군산,항계내,추진기장애,운항부주의,양호,1,2,0,0,0,35|59|50,126|39|00,어선,4.83,,,,
2010-11-20 13:35,울산,영해-EEZ,타기고장,정비불량,양호,1,5,0,0,0,35|07|50,130|07|80,어선,9.16,,,,
2010-11-20 10:50,동해,영해,기관고장,기타,양호,1,1,0,0,0,37|17|20,129|22|10,어선,3.64,,,,
2010-11-20 06:10,포항,영해,충돌,운항부주의,양호,2,20,0,0,0,35|56|00,129|40|00,어선,29,화물선,1061,,
2010-11-20 05:25,부산,항계내,충돌,운항부주의,양호,2,11,0,0,0,35|04|48,129|01|44,어선,9.77,유조선,120,,
2010-11-19 10:23,부산,항계내,화재,화기취급부주의,양호,1,1,0,0,0,35|05|54,129|02|54,예부선,26,,,,
2010-11-18 08:00,목포,영해-EEZ,기관고장,정비불량,양호,1,7,0,0,0,34|06|00,124|55|00,어선,9.77,,,,
2010-11-18 04:10,통영,영해,표류,기타,양호,1,6,0,0,0,34|49|68,128|26|21,낚시어선,4.97,,,,
2010-11-18 02:15,태안,영해,좌초,운항부주의,양호,2,5,0,0,0,36|18|88,126|21|02,예부선,59,예부선,3850,,
2010-11-17 15:00,태안,영해,충돌,운항부주의,양호,2,4,0,0,0,36|38|00,126|17|20,어선,4.2,어선,3.8,,
2010-11-17 06:15,통영,영해,기타,기타,양호,1,1,0,0,0,34|42|19,128|02|55,어선,1.52,,,,
2010-11-17 06:05,포항,항계내,충돌,운항부주의,양호,2,4,1,0,0,36|40|42,129|27|12,기타,60,어선,1.64,,
2010-11-16 16:39,인천,영해-EEZ,기관고장,정비불량,양호,1,5,0,0,0,37|16|75,125|45|00,어선,9.77,,,,
2010-11-16 14:58,여수,영해,충돌,운항부주의,양호,2,9,0,0,0,34|40|12,127|58|53,어선,1.23,유조선,966,,
2010-11-16 14:30,부산,항계내,기관고장,정비불량,양호,1,2,0,0,0,35|02|80,129|04|60,어선,5.92,,,,
2010-11-16 10:25,통영,영해,좌초,운항부주의,양호,1,1,0,0,0,34|45|48,128|30|40,어선,3.05,,,,
2010-11-16 06:34,통영,영해,침수,운항부주의,양호,1,1,0,0,0,34|49|51,128|26|06,기타,28,,,,
2010-11-16 05:56,목포,항계내,충돌,운항부주의,양호,1,4,0,0,0,34|46|51,126|23|03,예부선,106,,,,
2010-11-15 04:00,여수,영해,기관고장,정비불량,풍랑주의보,1,3,0,0,0,34|07|75,127|34|09,어선,6.67,,,,
2010-11-15 01:37,여수,항계내,추진기장애,재질불량,황천5급,1,2,0,0,0,34|54|60,127|42|80,어선,1.12,,,,
2010-11-15 01:00,여수,영해,기관고장,정비불량,태풍주의보,1,7,0,0,0,33|59|78,127|47|46,어선,9.77,,,,
2010-11-15 00:50,제주,영해,전복,운항부주의,양호,1,3,0,1,0,33|31|52,126|33|00,기타,0.5,,,,
2010-11-14 15:30,포항,영해,전복,운항부주의,양호,1,5,0,0,0,36|07|04,129|25|28,기타,1,,,,
2010-11-14 12:40,서귀포,영해,기관고장,정비불량,양호,1,5,0,0,0,33|14|00,126|31|00,모터보트,0.75,,,,
2010-11-14 12:10,제주,영해,기관고장,운항부주의,양호,1,15,0,0,0,33|15|00,125|55|00,화물선,1590,,,,
2010-11-14 10:23,부산,항계내,기관고장,정비불량,양호,1,9,0,0,0,35|07|23,129|08|49,요트,1,,,,
2010-11-14 07:50,인천,영해,기관고장,정비불량,양호,1,13,0,0,0,37|19|55,126|25|3,낚시어선,9.77,,,,
2010-11-14 07:00,인천,영해-EEZ,기관고장,정비불량,저시정,1,5,0,0,0,37|19|00,125|44|00,어선,9.77,,,,
2010-11-13 20:00,완도,영해,추진기장애,기타,양호,1,1,0,0,0,34|22|12,126|44|93,어선,3.08,,,,
2010-11-13 13:00,인천,영해,충돌,운항부주의,양호,2,10,0,0,0,37|00|00,126|00|00,낚시어선,9.16,낚시어선,2.54,,
2010-11-13 12:35,인천,항계내,타기고장,정비불량,황천5급,1,3,0,0,0,37|14|88,126|20|30,어선,7.93,,,,
2010-11-13 11:54,통영,영해,충돌,운항부주의,양호,2,0,0,0,0,34|48|55,128|32|44,어선,3.11,기타,0,,
2010-11-12 17:30,군산,항계내,좌초,관리소홀,양호,1,0,0,0,0,35|36|35,126|17|17,어선,7.93,,,,
2010-11-12 14:00,동해,영해-EEZ,기관고장,기타,양호,1,8,0,0,0,37|35|00,133|05|00,어선,74,,,,
2010-11-12 09:00,통영,영해,표류,운항부주의,양호,1,1,0,0,0,34|59|00,128|36|00,예부선,94,,,,
2010-11-11 14:50,울산,영해,전복,운항부주의,양호,1,4,0,1,0,35|38|80,129|29|30,어선,23,,,,
2010-11-11 10:20,군산,항계내,좌초,운항부주의,양호,1,2,0,0,0,35|58|50,126|39|20,예부선,45,,,,
2010-11-11 00:24,울산,항계내,충돌,운항부주의,양호,2,6,1,0,0,35|26|00,129|21|00,예부선,120,예부선,146,,
2010-11-11 00:00,태안,항계내,전복,관리소홀,양호,1,0,0,0,0,36|13|3,126|04|5,어선,2.32,,,,
2010-11-10 23:06,제주,영해,충돌,운항부주의,양호,2,37,7,1,2,33 |35|91,126|29|07,어선,270,기타,150,,
2010-11-10 18:50,여수,영해,충돌,운항부주의,양호,2,28,0,0,0,34|19|42,127|49|04,화물선,16137,어선,205,,
2010-11-10 15:40,포항,영해,충돌,운항부주의,양호,1,15,0,0,0,36|29|00,129|39|00,화물선,6443,,,,
2010-11-09 13:30,통영,영해,충돌,운항부주의,양호,2,2,0,0,0,34|56|40,127|49|11,어선,1.14,어선,1.21,,
2010-11-08 18:50,부산,항계내,충돌,운항부주의,풍랑주의보,2,14,0,0,0,35|03|00,129|00|00,화물선,4401,기타,22,,
2010-11-08 09:28,태안,영해-EEZ,전복,기상악화,풍랑주의보,1,0,0,2,7,36|59|34,125|20|29,어선,93.31,,,,
2010-11-08 08:06,군산,영해,화재,기타,풍랑주의보,1,10,0,0,1,35|37|00,125|54|00,어선,79,,,,
2010-11-08 07:25,통영,항계내,기타,기타,양호,1,1,0,0,0,35|11|23,128|35|51,어선,4.99,,,,
2010-11-07 19:20,속초,영해,추진기장애,운항부주의,양호,1,0,0,0,0,37|54|00,128|53|00,어선,29,,,,
2010-11-07 14:15,속초,영해,침수,관리소홀,양호,1,0,0,0,0,38|26|34,128|27|18,요트,3,,,,
2010-11-07 13:20,목포,영해,기관고장,정비불량,양호,1,2,0,0,0,34|16|71,125|50|50,어선,4.3,,,,
2010-11-07 08:40,태안,영해,좌초,운항부주의,양호,1,14,0,0,0,36|18|40,126|29|11,낚시어선,7.31,,,,
2010-11-07 05:30,인천,영해-EEZ,추진기장애,운항부주의,양호,1,3,0,0,0,37|20|00,125|44|00,어선,5.98,,,,
2010-11-07 03:19,통영,영해,좌초,기타,양호,1,3,0,0,0,34|47|32,128|43|36,예부선,60,,,,
2010-11-06 13:05,서귀포,항계내,기관고장,정비불량,양호,1,5,0,0,0,33|13|30,126|33|30,모터보트,0.75,,,,
2010-11-06 00:00,통영,영해,충돌,기타,양호,2,6,5,0,0,34|56|20,127|50|47,어선,1.4,어선,1.1,,
2010-11-05 23:00,통영,항계내,침수,기타,양호,1,0,0,0,0,34|45|51,128|18|04,어선,4.19,,,,
2010-11-05 21:00,속초,영해-EEZ,기관고장,정비불량,양호,1,9,0,0,0,37|48|00,132|57|00,어선,98,,,,
2010-11-05 14:20,태안,영해,충돌,운항부주의,양호,2,29,0,0,0,36|42|00,125|55|00,어선,7.93,화물선,7446,,
2010-11-05 10:36,포항,영해-EEZ,기관고장,정비불량,황천4급,1,6,0,0,0,35|45|00,131|40|00,어선,17,,,,
2010-11-04 21:22,제주,영해,좌초,운항부주의,양호,1,10,0,0,0,33|24|66,126|15|38,어선,39,,,,
2010-11-04 16:40,군산,영해,기관고장,정비불량,양호,1,3,0,0,0,36|00|09,126|23|00,어선,4.72,,,,
2010-11-04 15:00,제주,항계내,화재,화기취급부주의,양호,1,0,0,0,0,33|24|60,126|15|40,어선,40,,,,
2010-11-04 09:40,통영,영해,충돌,운항부주의,양호,2,10,0,0,0,34|48|41,128|05|37,어선,67,어선,4.99,,
2010-11-04 05:20,완도,영해,충돌,운항부주의,양호,2,9,0,0,0,34|26|00,126|24|00,어선,143,예부선,54,,
2010-11-04 03:16,울산,영해-EEZ,기관고장,정비불량,양호,1,14,0,0,0,35|23|70,129|42|40,어선,38,,,,
2010-11-03 18:00,서귀포,영해,기관고장,정비불량,양호,1,6,0,0,0,33|00|00,126|05|00,어선,9.77,,,,
2010-11-03 04:16,통영,항계내,침수,기타,양호,1,0,0,0,0,34|50|39,128|25|31,기타,1.16,,,,
2010-11-03 00:40,포항,영해-EEZ,기관고장,정비불량,풍랑주의보,1,9,0,0,0,35|53|00,131|04|00,어선,57,,,,
2010-11-02 10:28,인천,영해,표류,관리소홀,양호,1,0,0,0,0,37|2|10,126|44|51,기타,1,,,,
2010-11-02 08:30,군산,영해,침수,관리소홀,풍랑주의보,1,0,0,0,0,35|46|31,126|29|63,예부선,29,,,,
2010-11-01 18:30,제주,영해,좌초,운항부주의,양호,1,1,1,0,0,33|22|98,126|12|90,어선,5.56,,,,
2010-11-01 14:00,통영,항계내,침수,기타,양호,1,1,1,0,0,34|57|37,127|50|35,어선,1.15,,,,
