,_id,DATE,POWER
247,612bbb107cc7dca868da4252,2021-02-08 07:00:00,0.0
248,612bbb107cc7dca868da4253,2021-02-08 08:00:00,5.0
249,612bbb107cc7dca868da4254,2021-02-08 09:00:00,14.0
250,612bbb107cc7dca868da4255,2021-02-08 10:00:00,21.0
251,612bbb107cc7dca868da4256,2021-02-08 11:00:00,28.0
252,612bbb107cc7dca868da4257,2021-02-08 12:00:00,31.0
253,612bbb107cc7dca868da4258,2021-02-08 13:00:00,32.0
254,612bbb107cc7dca868da4259,2021-02-08 14:00:00,32.0
255,612bbb107cc7dca868da425a,2021-02-08 15:00:00,26.0
256,612bbb107cc7dca868da425b,2021-02-08 16:00:00,19.0
257,612bbb107cc7dca868da425c,2021-02-08 17:00:00,5.0
258,612bbb107cc7dca868da425d,2021-02-08 18:00:00,0.0
259,612bbb107cc7dca868da425e,2021-02-08 19:00:00,0.0
260,612bbb107cc7dca868da425f,2021-02-08 20:00:00,0.0
261,612bbb107cc7dca868da4260,2021-02-08 21:00:00,0.0
262,612bbb107cc7dca868da4261,2021-02-08 22:00:00,0.0
263,612bbb107cc7dca868da4262,2021-02-08 23:00:00,0.0
264,612bbb107cc7dca868da4323,2021-02-09 00:00:00,0.0
265,612bbb107cc7dca868da4324,2021-02-09 01:00:00,0.0
266,612bbb107cc7dca868da4325,2021-02-09 02:00:00,0.0
267,612bbb107cc7dca868da4326,2021-02-09 03:00:00,0.0
268,612bbb107cc7dca868da4327,2021-02-09 04:00:00,0.0
269,612bbb107cc7dca868da4328,2021-02-09 05:00:00,0.0
270,612bbb107cc7dca868da4329,2021-02-09 06:00:00,0.0
271,612bbb107cc7dca868da432a,2021-02-09 07:00:00,0.0
272,612bbb107cc7dca868da432b,2021-02-09 08:00:00,4.0
273,612bbb107cc7dca868da432c,2021-02-09 09:00:00,12.0
274,612bbb107cc7dca868da432d,2021-02-09 10:00:00,20.0
275,612bbb107cc7dca868da432e,2021-02-09 11:00:00,27.0
276,612bbb107cc7dca868da432f,2021-02-09 12:00:00,30.0
277,612bbb107cc7dca868da4330,2021-02-09 13:00:00,31.0
278,612bbb107cc7dca868da4331,2021-02-09 14:00:00,30.0
279,612bbb107cc7dca868da4332,2021-02-09 15:00:00,27.0
280,612bbb107cc7dca868da4333,2021-02-09 16:00:00,17.0
281,612bbb107cc7dca868da4334,2021-02-09 17:00:00,4.0
282,612bbb107cc7dca868da4335,2021-02-09 18:00:00,0.0
283,612bbb107cc7dca868da4336,2021-02-09 19:00:00,0.0
284,612bbb107cc7dca868da4337,2021-02-09 20:00:00,0.0
285,612bbb107cc7dca868da4338,2021-02-09 21:00:00,0.0
286,612bbb107cc7dca868da4339,2021-02-09 22:00:00,0.0
287,612bbb107cc7dca868da433a,2021-02-09 23:00:00,0.0
288,612bbb107cc7dca868da3bd3,2021-02-10 00:00:00,0.0
289,612bbb107cc7dca868da3bd4,2021-02-10 01:00:00,0.0
290,612bbb107cc7dca868da3bd5,2021-02-10 02:00:00,0.0
291,612bbb107cc7dca868da3bd6,2021-02-10 03:00:00,0.0
292,612bbb107cc7dca868da3bd7,2021-02-10 04:00:00,0.0
293,612bbb107cc7dca868da3bd8,2021-02-10 05:00:00,0.0
294,612bbb107cc7dca868da3bd9,2021-02-10 06:00:00,0.0
295,612bbb107cc7dca868da3bda,2021-02-10 07:00:00,1.0
296,612bbb107cc7dca868da3bdb,2021-02-10 08:00:00,4.0
297,612bbb107cc7dca868da3bdc,2021-02-10 09:00:00,11.0
298,612bbb107cc7dca868da3bdd,2021-02-10 10:00:00,18.0
299,612bbb107cc7dca868da3bde,2021-02-10 11:00:00,26.0
300,612bbb107cc7dca868da3bdf,2021-02-10 12:00:00,30.0
301,612bbb107cc7dca868da3be0,2021-02-10 13:00:00,30.0
302,612bbb107cc7dca868da3be1,2021-02-10 14:00:00,28.0
303,612bbb107cc7dca868da3be2,2021-02-10 15:00:00,23.0
304,612bbb107cc7dca868da3be3,2021-02-10 16:00:00,15.0
305,612bbb107cc7dca868da3be4,2021-02-10 17:00:00,3.0
306,612bbb107cc7dca868da3be5,2021-02-10 18:00:00,0.0
307,612bbb107cc7dca868da3be6,2021-02-10 19:00:00,0.0
308,612bbb107cc7dca868da3be7,2021-02-10 20:00:00,0.0
309,612bbb107cc7dca868da3be8,2021-02-10 21:00:00,0.0
310,612bbb107cc7dca868da3be9,2021-02-10 22:00:00,0.0
311,612bbb107cc7dca868da3bea,2021-02-10 23:00:00,0.0
312,612bbb107cc7dca868da3fdb,2021-02-11 00:00:00,0.0
313,612bbb107cc7dca868da3fdc,2021-02-11 01:00:00,0.0
314,612bbb107cc7dca868da3fdd,2021-02-11 02:00:00,0.0
315,612bbb107cc7dca868da3fde,2021-02-11 03:00:00,0.0
316,612bbb107cc7dca868da3fdf,2021-02-11 04:00:00,0.0
317,612bbb107cc7dca868da3fe0,2021-02-11 05:00:00,0.0
318,612bbb107cc7dca868da3fe1,2021-02-11 06:00:00,0.0
319,612bbb107cc7dca868da3fe2,2021-02-11 07:00:00,0.0
320,612bbb107cc7dca868da3fe3,2021-02-11 08:00:00,6.0
321,612bbb107cc7dca868da3fe4,2021-02-11 09:00:00,8.0
322,612bbb107cc7dca868da3fe5,2021-02-11 10:00:00,14.0
323,612bbb107cc7dca868da3fe6,2021-02-11 11:00:00,14.0
324,612bbb107cc7dca868da3fe7,2021-02-11 12:00:00,13.0
325,612bbb107cc7dca868da3fe8,2021-02-11 13:00:00,12.0
326,612bbb107cc7dca868da3fe9,2021-02-11 14:00:00,10.0
327,612bbb107cc7dca868da3fea,2021-02-11 15:00:00,8.0
328,612bbb107cc7dca868da3feb,2021-02-11 16:00:00,3.0
329,612bbb107cc7dca868da3fec,2021-02-11 17:00:00,0.0
330,612bbb107cc7dca868da3fed,2021-02-11 18:00:00,0.0
331,612bbb107cc7dca868da3fee,2021-02-11 19:00:00,0.0
332,612bbb107cc7dca868da3fef,2021-02-11 20:00:00,0.0
333,612bbb107cc7dca868da3ff0,2021-02-11 21:00:00,0.0
334,612bbb107cc7dca868da3ff1,2021-02-11 22:00:00,0.0
335,612bbb107cc7dca868da3ff2,2021-02-11 23:00:00,0.0
336,612bbb107cc7dca868da415b,2021-02-12 00:00:00,0.0
337,612bbb107cc7dca868da415c,2021-02-12 01:00:00,0.0
338,612bbb107cc7dca868da415d,2021-02-12 02:00:00,0.0
339,612bbb107cc7dca868da415e,2021-02-12 03:00:00,0.0
340,612bbb107cc7dca868da415f,2021-02-12 04:00:00,0.0
341,612bbb107cc7dca868da4160,2021-02-12 05:00:00,0.0
342,612bbb107cc7dca868da4161,2021-02-12 06:00:00,0.0
343,612bbb107cc7dca868da4162,2021-02-12 07:00:00,1.0
344,612bbb107cc7dca868da4163,2021-02-12 08:00:00,2.0
345,612bbb107cc7dca868da4164,2021-02-12 09:00:00,6.0
346,612bbb107cc7dca868da4165,2021-02-12 10:00:00,8.0
347,612bbb107cc7dca868da4166,2021-02-12 11:00:00,19.0
348,612bbb107cc7dca868da4167,2021-02-12 12:00:00,22.0
349,612bbb107cc7dca868da4168,2021-02-12 13:00:00,29.0
350,612bbb107cc7dca868da4169,2021-02-12 14:00:00,26.0
351,612bbb107cc7dca868da416a,2021-02-12 15:00:00,25.0
352,612bbb107cc7dca868da416b,2021-02-12 16:00:00,16.0
353,612bbb107cc7dca868da416c,2021-02-12 17:00:00,3.0
354,612bbb107cc7dca868da416d,2021-02-12 18:00:00,0.0
355,612bbb107cc7dca868da416e,2021-02-12 19:00:00,0.0
356,612bbb107cc7dca868da416f,2021-02-12 20:00:00,0.0
