,pow,ymdhms,temprt,rain,humdt,sunshine,cloud,visiblt,sample,name,fullday,year,month,season
6245,400,2020052605,13.8,0.0,98.0,0.0,10.0,249.0,test,PV,20200526,2020,5,spring
6246,3100,2020052606,13.9,0.0,98.0,0.0,10.0,228.0,test,PV,20200526,2020,5,spring
6247,8500,2020052607,14.4,0.0,97.0,0.0,10.0,273.0,test,PV,20200526,2020,5,spring
6248,13800,2020052608,16.5,0.0,90.0,0.0,10.0,317.0,test,PV,20200526,2020,5,spring
6249,12900,2020052609,17.1,0.0,84.0,0.0,10.0,395.0,test,PV,20200526,2020,5,spring
6250,22800,2020052610,17.4,0.0,83.0,0.0,10.0,423.0,test,PV,20200526,2020,5,spring
6251,24900,2020052611,18.8,0.0,77.0,0.0,10.0,503.0,test,PV,20200526,2020,5,spring
6252,36600,2020052612,19.2,0.0,75.0,0.0,10.0,521.0,test,PV,20200526,2020,5,spring
6253,61300,2020052613,22.1,0.0,65.0,0.4,8.0,685.0,test,PV,20200526,2020,5,spring
6254,61100,2020052614,23.3,0.0,52.0,1.0,8.0,1480.0,test,PV,20200526,2020,5,spring
6255,47800,2020052615,24.1,0.0,50.0,0.7,4.0,1336.0,test,PV,20200526,2020,5,spring
6256,40800,2020052616,24.2,0.0,46.0,1.0,6.0,1145.0,test,PV,20200526,2020,5,spring
6257,19000,2020052617,23.2,0.0,49.0,0.9,5.0,1372.0,test,PV,20200526,2020,5,spring
6258,7700,2020052618,23.1,0.0,50.0,0.6,7.0,1390.0,test,PV,20200526,2020,5,spring
6259,300,2020052619,21.5,0.0,49.0,0.7,5.0,1722.0,test,PV,20200526,2020,5,spring
6260,0,2020052620,18.0,0.0,66.0,0.0,6.0,1335.0,test,PV,20200526,2020,5,spring
6261,0,2020052621,17.5,0.0,71.0,0.0,6.0,1382.0,test,PV,20200526,2020,5,spring
6262,0,2020052622,17.2,0.0,70.0,0.0,7.0,1357.0,test,PV,20200526,2020,5,spring
6263,0,2020052623,15.0,0.0,83.0,0.0,8.0,1235.0,test,PV,20200526,2020,5,spring
6264,0,2020052700,14.3,0.0,86.0,0.0,8.0,1090.0,test,PV,20200527,2020,5,spring
6265,0,2020052701,14.6,0.0,86.0,0.0,9.0,1040.0,test,PV,20200527,2020,5,spring
6266,0,2020052702,16.3,0.0,84.0,0.0,10.0,419.0,test,PV,20200527,2020,5,spring
6267,0,2020052703,16.2,0.0,84.0,0.0,9.0,415.0,test,PV,20200527,2020,5,spring
6268,0,2020052704,16.3,0.0,84.0,0.0,10.0,462.0,test,PV,20200527,2020,5,spring
6269,600,2020052705,16.3,0.0,84.0,0.0,6.0,470.0,test,PV,20200527,2020,5,spring
6270,6200,2020052706,16.1,0.0,84.0,0.0,7.0,497.0,test,PV,20200527,2020,5,spring
6271,23400,2020052707,16.2,0.0,81.0,0.1,7.0,588.0,test,PV,20200527,2020,5,spring
6272,34100,2020052708,17.5,0.0,71.0,0.1,8.0,844.0,test,PV,20200527,2020,5,spring
6273,43800,2020052709,18.3,0.0,63.0,0.0,8.0,1307.0,test,PV,20200527,2020,5,spring
6274,59800,2020052710,19.8,0.0,57.0,0.6,8.0,1679.0,test,PV,20200527,2020,5,spring
6275,76200,2020052711,21.3,0.0,48.0,1.0,6.0,1843.0,test,PV,20200527,2020,5,spring
6276,77400,2020052712,22.6,0.0,38.0,1.0,6.0,1846.0,test,PV,20200527,2020,5,spring
6277,69700,2020052713,23.6,0.0,33.0,1.0,7.0,1851.0,test,PV,20200527,2020,5,spring
6278,69000,2020052714,23.9,0.0,38.0,1.0,5.0,1823.0,test,PV,20200527,2020,5,spring
6279,60300,2020052715,24.7,0.0,34.0,1.0,5.0,1917.0,test,PV,20200527,2020,5,spring
6280,41400,2020052716,24.2,0.0,31.0,1.0,0.0,1920.0,test,PV,20200527,2020,5,spring
6281,15700,2020052717,24.9,0.0,30.0,1.0,3.0,1879.0,test,PV,20200527,2020,5,spring
6282,6400,2020052718,24.1,0.0,34.0,0.8,8.0,1986.0,test,PV,20200527,2020,5,spring
6283,400,2020052719,21.2,0.0,44.0,1.0,0.0,1948.0,test,PV,20200527,2020,5,spring
6284,0,2020052720,19.6,0.0,50.0,0.0,0.0,1976.0,test,PV,20200527,2020,5,spring
6285,0,2020052721,18.2,0.0,54.0,0.0,1.0,1938.0,test,PV,20200527,2020,5,spring
6286,0,2020052722,16.6,0.0,61.0,0.0,7.0,1694.0,test,PV,20200527,2020,5,spring
6287,0,2020052723,16.0,0.0,63.0,0.0,7.0,1865.0,test,PV,20200527,2020,5,spring
6288,0,2020052800,12.9,0.0,81.0,0.0,6.0,1637.0,test,PV,20200528,2020,5,spring
6289,0,2020052801,12.9,0.0,79.0,0.0,7.0,1683.0,test,PV,20200528,2020,5,spring
6290,0,2020052802,11.4,0.0,89.0,0.0,8.0,1475.0,test,PV,20200528,2020,5,spring
6291,0,2020052803,10.4,0.0,93.0,0.0,8.0,1268.0,test,PV,20200528,2020,5,spring
6292,0,2020052804,10.0,0.0,94.0,0.0,4.0,1162.0,test,PV,20200528,2020,5,spring
6293,700,2020052805,9.5,0.0,94.0,0.0,4.0,1160.0,test,PV,20200528,2020,5,spring
6294,6900,2020052806,9.3,0.0,94.0,0.0,0.0,932.0,test,PV,20200528,2020,5,spring
6295,21300,2020052807,11.8,0.0,85.0,0.7,4.0,1302.0,test,PV,20200528,2020,5,spring
6296,34100,2020052808,15.8,0.0,71.0,0.2,2.0,1478.0,test,PV,20200528,2020,5,spring
6297,44300,2020052809,20.1,0.0,54.0,0.3,5.0,1840.0,test,PV,20200528,2020,5,spring
6298,56400,2020052810,21.8,0.0,34.0,0.5,1.0,1870.0,test,PV,20200528,2020,5,spring
6299,75000,2020052811,22.6,0.0,34.0,0.9,6.0,1817.0,test,PV,20200528,2020,5,spring
6300,77100,2020052812,23.6,0.0,40.0,0.9,4.0,1806.0,test,PV,20200528,2020,5,spring
6301,61300,2020052813,24.6,0.0,42.0,1.0,0.0,1711.0,test,PV,20200528,2020,5,spring
6302,64100,2020052814,25.2,0.0,37.0,1.0,0.0,1864.0,test,PV,20200528,2020,5,spring
6303,58900,2020052815,25.1,0.0,43.0,1.0,0.0,1622.0,test,PV,20200528,2020,5,spring
6304,41000,2020052816,24.9,0.0,42.0,0.9,0.0,1881.0,test,PV,20200528,2020,5,spring
6305,21200,2020052817,24.4,0.0,43.0,1.0,0.0,1772.0,test,PV,20200528,2020,5,spring
6306,6700,2020052818,23.0,0.0,50.0,0.9,0.0,1668.0,test,PV,20200528,2020,5,spring
6307,600,2020052819,20.5,0.0,65.0,1.0,1.0,1257.0,test,PV,20200528,2020,5,spring
6308,0,2020052820,18.8,0.0,71.0,0.0,3.0,1031.0,test,PV,20200528,2020,5,spring
6309,0,2020052821,17.7,0.0,72.0,0.0,0.0,954.0,test,PV,20200528,2020,5,spring
6310,0,2020052822,16.9,0.0,73.0,0.0,0.0,813.0,test,PV,20200528,2020,5,spring
6311,0,2020052823,15.6,0.0,81.0,0.0,1.0,647.0,test,PV,20200528,2020,5,spring
6312,0,2020052900,15.1,0.0,86.0,0.0,0.0,457.0,test,PV,20200529,2020,5,spring
6313,0,2020052901,14.7,0.0,88.0,0.0,1.0,407.0,test,PV,20200529,2020,5,spring
6314,0,2020052902,14.5,0.0,89.0,0.0,3.0,352.0,test,PV,20200529,2020,5,spring
6315,0,2020052903,13.9,0.0,90.0,0.0,4.0,323.0,test,PV,20200529,2020,5,spring
6316,0,2020052904,13.8,0.0,90.0,0.0,2.0,315.0,test,PV,20200529,2020,5,spring
6317,400,2020052905,13.3,0.0,91.0,0.0,4.0,306.0,test,PV,20200529,2020,5,spring
6318,4900,2020052906,12.9,0.0,92.0,0.0,2.0,292.0,test,PV,20200529,2020,5,spring
6319,27400,2020052907,14.6,0.0,84.0,0.7,0.0,405.0,test,PV,20200529,2020,5,spring
6320,42500,2020052908,16.2,0.0,77.0,1.0,0.0,555.0,test,PV,20200529,2020,5,spring
6321,56800,2020052909,19.2,0.0,67.0,1.0,0.0,703.0,test,PV,20200529,2020,5,spring
6322,68100,2020052910,22.4,0.0,55.0,1.0,5.0,1169.0,test,PV,20200529,2020,5,spring
6323,63900,2020052911,23.9,0.0,44.0,1.0,5.0,1817.0,test,PV,20200529,2020,5,spring
6324,71500,2020052912,25.4,0.0,39.0,1.0,6.0,1727.0,test,PV,20200529,2020,5,spring
6325,67100,2020052913,26.3,0.0,38.0,1.0,5.0,1731.0,test,PV,20200529,2020,5,spring
6326,65000,2020052914,26.7,0.0,34.0,1.0,7.0,1728.0,test,PV,20200529,2020,5,spring
6327,36500,2020052915,26.3,0.0,42.0,1.0,6.0,1677.0,test,PV,20200529,2020,5,spring
6328,29700,2020052916,24.8,0.0,44.0,1.0,7.0,1506.0,test,PV,20200529,2020,5,spring
6329,18300,2020052917,23.9,0.0,48.0,1.0,9.0,1370.0,test,PV,20200529,2020,5,spring
6330,5600,2020052918,23.1,0.0,50.0,0.7,8.0,1390.0,test,PV,20200529,2020,5,spring
6331,600,2020052919,21.4,0.0,62.0,0.2,8.0,1094.0,test,PV,20200529,2020,5,spring
6332,0,2020052920,19.9,0.0,70.0,0.0,8.0,890.0,test,PV,20200529,2020,5,spring
6333,0,2020052921,18.6,0.0,76.0,0.0,9.0,839.0,test,PV,20200529,2020,5,spring
6334,0,2020052922,17.2,0.0,82.0,0.0,9.0,795.0,test,PV,20200529,2020,5,spring
6335,0,2020052923,16.4,0.0,86.0,0.0,9.0,717.0,test,PV,20200529,2020,5,spring
6336,0,2020053000,15.4,0.0,91.0,0.0,10.0,569.0,test,PV,20200530,2020,5,spring
6337,0,2020053001,15.0,0.0,93.0,0.0,10.0,488.0,test,PV,20200530,2020,5,spring
6338,0,2020053002,14.3,0.0,95.0,0.0,9.0,397.0,test,PV,20200530,2020,5,spring
6339,0,2020053003,13.9,0.0,95.0,0.0,9.0,412.0,test,PV,20200530,2020,5,spring
6340,0,2020053004,13.3,0.0,96.0,0.0,9.0,431.0,test,PV,20200530,2020,5,spring
6341,400,2020053005,13.0,0.0,96.0,0.0,10.0,504.0,test,PV,20200530,2020,5,spring
6342,5200,2020053006,12.9,0.0,96.0,0.0,10.0,445.0,test,PV,20200530,2020,5,spring
6343,15000,2020053007,14.0,0.0,93.0,0.0,10.0,554.0,test,PV,20200530,2020,5,spring
6344,20500,2020053008,16.5,0.0,78.0,0.0,9.0,907.0,test,PV,20200530,2020,5,spring
6345,28200,2020053009,18.3,0.0,75.0,0.0,10.0,1087.0,test,PV,20200530,2020,5,spring
6346,40500,2020053010,20.9,0.0,55.0,0.0,10.0,1686.0,test,PV,20200530,2020,5,spring
6347,40800,2020053011,22.2,0.0,49.0,0.0,9.0,1881.0,test,PV,20200530,2020,5,spring
6348,39000,2020053012,22.7,0.0,51.0,0.0,10.0,1839.0,test,PV,20200530,2020,5,spring
6349,37000,2020053013,23.6,0.0,41.0,0.1,10.0,1785.0,test,PV,20200530,2020,5,spring
6350,34100,2020053014,23.6,0.0,44.0,0.0,10.0,1706.0,test,PV,20200530,2020,5,spring
6351,27800,2020053015,23.5,0.0,45.0,0.0,9.0,1713.0,test,PV,20200530,2020,5,spring
6352,23400,2020053016,23.5,0.0,44.0,0.1,10.0,1648.0,test,PV,20200530,2020,5,spring
6353,9400,2020053017,22.9,0.0,46.0,0.4,9.0,1887.0,test,PV,20200530,2020,5,spring
6354,3400,2020053018,22.2,0.0,45.0,0.0,10.0,1675.0,test,PV,20200530,2020,5,spring
6355,300,2020053019,21.3,0.0,47.0,0.0,10.0,1643.0,test,PV,20200530,2020,5,spring
6356,0,2020053020,19.7,0.0,54.0,0.0,10.0,1625.0,test,PV,20200530,2020,5,spring
6357,0,2020053021,18.3,0.0,65.0,0.0,10.0,1496.0,test,PV,20200530,2020,5,spring
6358,0,2020053022,17.4,0.0,66.0,0.0,10.0,1508.0,test,PV,20200530,2020,5,spring
6359,0,2020053023,17.3,0.0,68.0,0.0,10.0,1485.0,test,PV,20200530,2020,5,spring
6360,0,2020053100,16.0,0.0,79.0,0.0,10.0,1211.0,test,PV,20200531,2020,5,spring
6361,0,2020053101,15.8,0.0,81.0,0.0,10.0,1178.0,test,PV,20200531,2020,5,spring
6362,0,2020053102,15.5,0.0,83.0,0.0,10.0,1184.0,test,PV,20200531,2020,5,spring
6363,0,2020053103,14.8,0.7,91.0,0.0,10.0,454.0,test,PV,20200531,2020,5,spring
6364,0,2020053104,14.2,0.7,98.0,0.0,10.0,8.0,test,PV,20200531,2020,5,spring
6365,0,2020053105,14.1,0.5,98.0,0.0,10.0,235.0,test,PV,20200531,2020,5,spring
6366,3500,2020053106,14.1,0.6,99.0,0.0,10.0,52.0,test,PV,20200531,2020,5,spring
6367,10400,2020053107,15.0,0.2,98.0,0.0,10.0,72.0,test,PV,20200531,2020,5,spring
6368,22300,2020053108,15.6,0.2,96.0,0.0,10.0,6.0,test,PV,20200531,2020,5,spring
6369,50500,2020053109,17.3,0.2,89.0,0.0,9.0,571.0,test,PV,20200531,2020,5,spring
6370,47300,2020053110,19.0,0.0,78.0,0.2,10.0,833.0,test,PV,20200531,2020,5,spring
6371,37400,2020053111,20.8,0.0,73.0,0.1,10.0,909.0,test,PV,20200531,2020,5,spring
6372,34400,2020053112,21.1,0.0,71.0,0.2,9.0,837.0,test,PV,20200531,2020,5,spring
6373,21400,2020053113,21.2,0.0,69.0,0.1,10.0,831.0,test,PV,20200531,2020,5,spring
6374,29500,2020053114,21.1,0.0,71.0,0.0,9.0,682.0,test,PV,20200531,2020,5,spring
6375,25300,2020053115,22.6,0.0,65.0,0.2,6.0,811.0,test,PV,20200531,2020,5,spring
6376,11600,2020053116,21.5,0.0,71.0,0.0,10.0,658.0,test,PV,20200531,2020,5,spring
6377,6500,2020053117,20.7,0.0,75.0,0.0,5.0,624.0,test,PV,20200531,2020,5,spring
6378,3700,2020053118,19.3,0.0,84.0,0.0,5.0,505.0,test,PV,20200531,2020,5,spring
6379,300,2020053119,18.4,0.0,85.0,0.0,2.0,562.0,test,PV,20200531,2020,5,spring
6380,0,2020053120,17.6,0.0,89.0,0.0,9.0,667.0,test,PV,20200531,2020,5,spring
6381,0,2020053121,17.6,0.0,89.0,0.0,5.0,615.0,test,PV,20200531,2020,5,spring
6382,0,2020053122,17.3,0.0,93.0,0.0,10.0,233.0,test,PV,20200531,2020,5,spring
6383,0,2020053123,17.1,0.0,96.0,0.0,10.0,262.0,test,PV,20200531,2020,5,spring
6384,0,2020060100,17.1,0.0,96.0,0.0,10.0,297.0,test,PV,20200601,2020,6,summer
6385,0,2020060101,17.2,0.0,95.0,0.0,10.0,331.0,test,PV,20200601,2020,6,summer
6386,0,2020060102,17.2,0.0,96.0,0.0,10.0,349.0,test,PV,20200601,2020,6,summer
6387,0,2020060103,17.9,0.0,90.0,0.0,10.0,590.0,test,PV,20200601,2020,6,summer
6388,0,2020060104,18.1,0.0,88.0,0.0,10.0,599.0,test,PV,20200601,2020,6,summer
6389,100,2020060105,18.0,0.0,91.0,0.0,9.0,489.0,test,PV,20200601,2020,6,summer
6390,4000,2020060106,18.1,0.0,91.0,0.0,7.0,550.0,test,PV,20200601,2020,6,summer
6391,16300,2020060107,19.0,0.0,85.0,0.0,7.0,1237.0,test,PV,20200601,2020,6,summer
6392,30800,2020060108,19.8,0.0,80.0,0.0,9.0,1647.0,test,PV,20200601,2020,6,summer
6393,47000,2020060109,21.4,0.0,74.0,0.0,8.0,1461.0,test,PV,20200601,2020,6,summer
6394,64300,2020060110,21.7,0.0,67.0,0.7,8.0,1320.0,test,PV,20200601,2020,6,summer
6395,64900,2020060111,22.5,0.0,60.0,0.9,7.0,1705.0,test,PV,20200601,2020,6,summer
6396,59500,2020060112,24.6,0.0,56.0,0.7,7.0,1575.0,test,PV,20200601,2020,6,summer
6397,78300,2020060113,24.6,0.0,48.0,0.8,2.0,1642.0,test,PV,20200601,2020,6,summer
6398,70200,2020060114,25.0,0.0,41.0,0.9,0.0,1849.0,test,PV,20200601,2020,6,summer
6399,53500,2020060115,25.1,0.0,40.0,1.0,0.0,1846.0,test,PV,20200601,2020,6,summer
6400,43200,2020060116,24.8,0.0,37.0,1.0,0.0,1988.0,test,PV,20200601,2020,6,summer
6401,24000,2020060117,24.3,0.0,32.0,1.0,0.0,1856.0,test,PV,20200601,2020,6,summer
6402,6900,2020060118,23.3,0.0,32.0,1.0,0.0,1985.0,test,PV,20200601,2020,6,summer
6403,600,2020060119,21.9,0.0,31.0,1.0,0.0,1996.0,test,PV,20200601,2020,6,summer
6404,0,2020060120,20.2,0.0,35.0,0.0,0.0,1996.0,test,PV,20200601,2020,6,summer
6405,0,2020060121,19.0,0.0,40.0,0.0,0.0,1999.0,test,PV,20200601,2020,6,summer
6406,0,2020060122,15.5,0.0,54.0,0.0,0.0,2000.0,test,PV,20200601,2020,6,summer
6407,0,2020060123,13.6,0.0,66.0,0.0,0.0,1998.0,test,PV,20200601,2020,6,summer
6408,0,2020060200,12.6,0.0,73.0,0.0,1.0,1999.0,test,PV,20200602,2020,6,summer
6409,0,2020060201,11.3,0.0,80.0,0.0,2.0,1989.0,test,PV,20200602,2020,6,summer
6410,0,2020060202,10.8,0.0,84.0,0.0,5.0,1999.0,test,PV,20200602,2020,6,summer
6411,0,2020060203,10.6,0.0,82.0,0.0,5.0,1995.0,test,PV,20200602,2020,6,summer
6412,0,2020060204,9.6,0.0,87.0,0.0,6.0,1959.0,test,PV,20200602,2020,6,summer
6413,800,2020060205,9.6,0.0,91.0,0.0,7.0,1911.0,test,PV,20200602,2020,6,summer
6414,5700,2020060206,10.1,0.0,90.0,0.0,8.0,1751.0,test,PV,20200602,2020,6,summer
6415,17500,2020060207,12.1,0.0,83.0,0.0,9.0,1839.0,test,PV,20200602,2020,6,summer
6416,41900,2020060208,15.9,0.0,70.0,0.1,9.0,1805.0,test,PV,20200602,2020,6,summer
6417,54800,2020060209,20.1,0.0,52.0,0.7,7.0,1758.0,test,PV,20200602,2020,6,summer
6418,68600,2020060210,23.2,0.0,37.0,1.0,0.0,1820.0,test,PV,20200602,2020,6,summer
6419,75400,2020060211,24.2,0.0,36.0,1.0,0.0,1915.0,test,PV,20200602,2020,6,summer
6420,76000,2020060212,25.5,0.0,34.0,1.0,3.0,1666.0,test,PV,20200602,2020,6,summer
6421,61900,2020060213,26.4,0.0,34.0,1.0,2.0,1852.0,test,PV,20200602,2020,6,summer
6422,61800,2020060214,27.2,0.0,33.0,1.0,7.0,1869.0,test,PV,20200602,2020,6,summer
6423,49300,2020060215,27.8,0.0,34.0,1.0,6.0,1888.0,test,PV,20200602,2020,6,summer
6424,38200,2020060216,25.8,0.0,43.0,1.0,3.0,1872.0,test,PV,20200602,2020,6,summer
6425,19700,2020060217,24.5,0.0,43.0,0.8,7.0,1882.0,test,PV,20200602,2020,6,summer
6426,6900,2020060218,23.5,0.0,50.0,0.9,0.0,1890.0,test,PV,20200602,2020,6,summer
6427,400,2020060219,22.0,0.0,47.0,0.8,2.0,1249.0,test,PV,20200602,2020,6,summer
6428,0,2020060220,19.8,0.0,52.0,0.0,7.0,771.0,test,PV,20200602,2020,6,summer
6429,0,2020060221,18.1,0.0,66.0,0.0,7.0,1267.0,test,PV,20200602,2020,6,summer
6430,0,2020060222,16.0,0.0,76.0,0.0,7.0,837.0,test,PV,20200602,2020,6,summer
6431,0,2020060223,15.0,0.0,81.0,0.0,6.0,806.0,test,PV,20200602,2020,6,summer
6432,0,2020060300,13.9,0.0,86.0,0.0,3.0,679.0,test,PV,20200603,2020,6,summer
6433,0,2020060301,13.6,0.0,89.0,0.0,7.0,555.0,test,PV,20200603,2020,6,summer
6434,0,2020060302,13.9,0.0,89.0,0.0,7.0,578.0,test,PV,20200603,2020,6,summer
6435,0,2020060303,14.3,0.0,87.0,0.0,8.0,586.0,test,PV,20200603,2020,6,summer
6436,0,2020060304,14.5,0.0,88.0,0.0,10.0,645.0,test,PV,20200603,2020,6,summer
6437,400,2020060305,15.2,0.0,87.0,0.0,10.0,631.0,test,PV,20200603,2020,6,summer
6438,3200,2020060306,15.7,0.0,85.0,0.0,10.0,676.0,test,PV,20200603,2020,6,summer
6439,6600,2020060307,16.6,0.0,81.0,0.0,10.0,738.0,test,PV,20200603,2020,6,summer
6440,10800,2020060308,18.4,0.0,75.0,0.0,10.0,872.0,test,PV,20200603,2020,6,summer
6441,12400,2020060309,19.3,0.0,79.0,0.0,10.0,1018.0,test,PV,20200603,2020,6,summer
6442,30200,2020060310,20.0,0.0,80.0,0.0,10.0,1034.0,test,PV,20200603,2020,6,summer
6443,23200,2020060311,21.6,0.0,79.0,0.0,10.0,1270.0,test,PV,20200603,2020,6,summer
6444,37000,2020060312,22.7,0.0,76.0,0.0,10.0,1821.0,test,PV,20200603,2020,6,summer
6445,29800,2020060313,23.2,0.0,74.0,0.0,8.0,1510.0,test,PV,20200603,2020,6,summer
6446,36900,2020060314,23.6,0.0,73.0,0.2,7.0,1505.0,test,PV,20200603,2020,6,summer
6447,27900,2020060315,23.8,0.0,74.0,0.0,9.0,1486.0,test,PV,20200603,2020,6,summer
6448,24800,2020060316,23.5,0.0,76.0,0.3,6.0,1078.0,test,PV,20200603,2020,6,summer
6449,18400,2020060317,23.8,0.0,75.0,0.6,8.0,477.0,test,PV,20200603,2020,6,summer
6450,4300,2020060318,23.4,0.0,76.0,1.0,6.0,616.0,test,PV,20200603,2020,6,summer
6451,0,2020060319,22.1,0.0,83.0,0.1,5.0,426.0,test,PV,20200603,2020,6,summer
6452,0,2020060320,21.3,0.0,86.0,0.0,6.0,387.0,test,PV,20200603,2020,6,summer
6453,0,2020060321,20.9,0.0,89.0,0.0,7.0,392.0,test,PV,20200603,2020,6,summer
6454,0,2020060322,20.7,0.0,92.0,0.0,6.0,362.0,test,PV,20200603,2020,6,summer
6455,0,2020060323,20.7,0.0,91.0,0.0,6.0,455.0,test,PV,20200603,2020,6,summer
6456,0,2020060400,20.6,0.0,93.0,0.0,6.0,432.0,test,PV,20200604,2020,6,summer
6457,0,2020060401,20.5,0.0,94.0,0.0,7.0,421.0,test,PV,20200604,2020,6,summer
6458,0,2020060402,19.8,0.0,96.0,0.0,6.0,320.0,test,PV,20200604,2020,6,summer
6459,0,2020060403,19.1,0.0,97.0,0.0,5.0,297.0,test,PV,20200604,2020,6,summer
6460,0,2020060404,18.0,0.0,99.0,0.0,7.0,302.0,test,PV,20200604,2020,6,summer
6461,600,2020060405,17.9,0.0,99.0,0.0,6.0,286.0,test,PV,20200604,2020,6,summer
6462,7700,2020060406,19.4,0.0,93.0,0.0,4.0,726.0,test,PV,20200604,2020,6,summer
6463,18000,2020060407,21.0,0.0,86.0,0.0,1.0,878.0,test,PV,20200604,2020,6,summer
6464,39200,2020060408,22.2,0.0,81.0,0.0,4.0,847.0,test,PV,20200604,2020,6,summer
6465,48700,2020060409,23.2,0.0,77.0,0.9,4.0,1090.0,test,PV,20200604,2020,6,summer
6466,64900,2020060410,24.8,0.0,71.0,1.0,5.0,1173.0,test,PV,20200604,2020,6,summer
6467,73300,2020060411,26.4,0.0,61.0,1.0,4.0,1522.0,test,PV,20200604,2020,6,summer
6468,65600,2020060412,28.5,0.0,53.0,1.0,4.0,1680.0,test,PV,20200604,2020,6,summer
6469,71500,2020060413,29.3,0.0,49.0,1.0,2.0,1369.0,test,PV,20200604,2020,6,summer
6470,62400,2020060414,30.3,0.0,44.0,1.0,5.0,1491.0,test,PV,20200604,2020,6,summer
6471,54700,2020060415,30.7,0.0,43.0,1.0,5.0,1489.0,test,PV,20200604,2020,6,summer
6472,34300,2020060416,30.9,0.0,44.0,1.0,3.0,1489.0,test,PV,20200604,2020,6,summer
6473,24600,2020060417,30.4,0.0,49.0,1.0,5.0,1428.0,test,PV,20200604,2020,6,summer
6474,7300,2020060418,29.0,0.0,54.0,1.0,7.0,1106.0,test,PV,20200604,2020,6,summer
6475,800,2020060419,27.3,0.0,60.0,0.6,4.0,1168.0,test,PV,20200604,2020,6,summer
6476,0,2020060420,25.5,0.0,66.0,0.0,6.0,1143.0,test,PV,20200604,2020,6,summer
6477,0,2020060421,22.6,0.0,81.0,0.0,6.0,977.0,test,PV,20200604,2020,6,summer
6478,0,2020060422,20.8,0.0,89.0,0.0,1.0,882.0,test,PV,20200604,2020,6,summer
6479,0,2020060423,20.0,0.0,91.0,0.0,1.0,782.0,test,PV,20200604,2020,6,summer
6480,0,2020060500,18.8,0.0,94.0,0.0,1.0,723.0,test,PV,20200605,2020,6,summer
6481,0,2020060501,18.4,0.0,95.0,0.0,1.0,638.0,test,PV,20200605,2020,6,summer
6482,0,2020060502,17.9,0.0,97.0,0.0,0.0,496.0,test,PV,20200605,2020,6,summer
6483,0,2020060503,17.4,0.0,98.0,0.0,0.0,435.0,test,PV,20200605,2020,6,summer
6484,0,2020060504,16.7,0.0,99.0,0.0,1.0,361.0,test,PV,20200605,2020,6,summer
6485,1000,2020060505,16.5,0.0,98.0,0.0,4.0,425.0,test,PV,20200605,2020,6,summer
6486,6800,2020060506,17.6,0.0,98.0,0.0,6.0,565.0,test,PV,20200605,2020,6,summer
6487,19500,2020060507,20.7,0.0,88.0,0.0,6.0,978.0,test,PV,20200605,2020,6,summer
6488,32200,2020060508,22.5,0.0,79.0,0.0,7.0,1240.0,test,PV,20200605,2020,6,summer
6489,39800,2020060509,24.5,0.0,72.0,0.0,9.0,1079.0,test,PV,20200605,2020,6,summer
6490,41500,2020060510,26.1,0.0,67.0,0.0,8.0,1047.0,test,PV,20200605,2020,6,summer
6491,52700,2020060511,27.7,0.0,59.0,0.8,8.0,949.0,test,PV,20200605,2020,6,summer
6492,66900,2020060512,28.5,0.0,58.0,1.0,8.0,946.0,test,PV,20200605,2020,6,summer
6493,55200,2020060513,29.6,0.0,54.0,1.0,6.0,968.0,test,PV,20200605,2020,6,summer
6494,47500,2020060514,30.6,0.0,48.0,1.0,7.0,1157.0,test,PV,20200605,2020,6,summer
6495,51500,2020060515,31.1,0.0,47.0,1.0,7.0,1165.0,test,PV,20200605,2020,6,summer
6496,32300,2020060516,31.7,0.0,49.0,1.0,6.0,953.0,test,PV,20200605,2020,6,summer
6497,14100,2020060517,29.8,0.0,61.0,0.9,8.0,1081.0,test,PV,20200605,2020,6,summer
6498,6400,2020060518,27.6,0.0,69.0,0.4,7.0,863.0,test,PV,20200605,2020,6,summer
6499,400,2020060519,25.8,0.0,76.0,0.0,8.0,1085.0,test,PV,20200605,2020,6,summer
6500,0,2020060520,24.5,0.0,81.0,0.0,9.0,1098.0,test,PV,20200605,2020,6,summer
6501,0,2020060521,23.3,0.0,87.0,0.0,10.0,845.0,test,PV,20200605,2020,6,summer
6502,0,2020060522,22.2,0.0,92.0,0.0,10.0,631.0,test,PV,20200605,2020,6,summer
6503,0,2020060523,21.6,0.0,95.0,0.0,9.0,515.0,test,PV,20200605,2020,6,summer
6504,0,2020060600,22.1,0.0,91.0,0.0,9.0,510.0,test,PV,20200606,2020,6,summer
6505,0,2020060601,22.2,0.0,88.0,0.0,9.0,435.0,test,PV,20200606,2020,6,summer
6506,0,2020060602,20.9,0.0,95.0,0.0,10.0,328.0,test,PV,20200606,2020,6,summer
6507,0,2020060603,20.7,0.0,97.0,0.0,9.0,298.0,test,PV,20200606,2020,6,summer
6508,0,2020060604,20.9,0.0,95.0,0.0,8.0,398.0,test,PV,20200606,2020,6,summer
6509,100,2020060605,20.7,0.0,92.0,0.0,9.0,418.0,test,PV,20200606,2020,6,summer
6510,1200,2020060606,20.4,0.0,92.0,0.0,10.0,324.0,test,PV,20200606,2020,6,summer
6511,4000,2020060607,20.0,0.0,92.0,0.0,10.0,252.0,test,PV,20200606,2020,6,summer
