from,to,cost
1230017900,1230017000,526.2116981
1230017900,1230014300,526.2116981
1230017900,1230014900,526.2116981
1230017900,1230018000,526.2116981
1230017900,1230021000,10
1230017900,1230024000,442.1428626
1230017900,1230021300,442.1428626
1230017900,1230020900,442.1428626
1230014900,1230017000,10
1230014900,1230019800,499.0941586
1230014900,1230015900,499.0941586
1230014900,1230018800,499.0941586
1230014900,1230016900,499.0941586
1230014900,1230014300,10
1230014900,1230012100,653.9913785
1230014900,1230014800,653.9913785
1230014900,1230014400,653.9913785
1230014900,1230011900,653.9913785
1230014900,1230014900,0
1230014900,1230011700,353.6628984
1230014900,1230015000,353.6628984
1230014900,1230018000,10
1230014900,1230020600,526.2116981
1230014900,1230018300,526.2116981
1230014900,1230017900,526.2116981
1230014900,1230021000,526.2116981
1230011700,1230011700,0
1230011700,1230012800,540.2061528
1230011700,1230009700,540.2061528
1230011700,1230009900,540.2061528
1230011700,1230011800,540.2061528
1230011700,1230015000,10
1230011700,1230017000,353.6628984
1230011700,1230014300,353.6628984
1230011700,1230014900,353.6628984
1230011700,1230018000,353.6628984
1230009900,1230012800,10
1230009900,1230015200,715.0013498
1230009900,1230012700,715.0013498
1230009900,1230016000,715.0013498
1230009900,1230013300,715.0013498
1230009900,1230009700,10
1230009900,1230007700,458.4650188
1230009900,1230009400,458.4650188
1230009900,1230009800,458.4650188
1230009900,1230008100,458.4650188
1230009900,1230009900,0
1230009900,1230002100,500.9122972
1230009900,1230002600,500.9122972
1230009900,1230008300,500.9122972
1230009900,1230010000,500.9122972
1230009900,1230011800,10
1230009900,1230011700,540.2061528
1230009900,1230015000,540.2061528
1230008300,1230002100,10
1230008300,1230006800,468.0415039
1230008300,1230007800,468.0415039
1230008300,1230001900,468.0415039
1230008300,1230002200,468.0415039
1230008300,1230002600,10
1230008300,1230002500,708.0337959
1230008300,1230002800,708.0337959
1230008300,1230013400,708.0337959
1230008300,1230011500,708.0337959
1230008300,1230008300,0
1230008300,1220013200,880.261405
1230008300,1230006700,880.261405
1230008300,1230008400,880.261405
1230008300,1230005900,880.261405
1230008300,1230009200,880.261405
1230008300,1230010000,10
1230008300,1230012800,500.9122972
1230008300,1230009700,500.9122972
1230008300,1230009900,500.9122972
1230008300,1230011800,500.9122972
1230008400,1220013200,10
1230008400,1220013300,719.0310901
1230008400,1220010000,719.0310901
1230008400,1220013900,719.0310901
1230008400,1220006600,719.0310901
1230008400,1230006700,10
1230008400,1230006800,1048.526857
1230008400,1230007800,1048.526857
1230008400,1230001900,1048.526857
1230008400,1230002200,1048.526857
1230008400,1230008400,0
1230008400,1230002100,880.261405
1230008400,1230002600,880.261405
1230008400,1230008300,880.261405
1230008400,1230010000,880.261405
1230008400,1230005900,10
1230008400,1230000500,2190.458376
1230008400,1230001400,2190.458376
1230008400,1230005500,2190.458376
1230008400,1230005800,2190.458376
1230008400,1230006000,2190.458376
1230008400,1230009200,10
1230008400,1230011600,695.0786112
1230008400,1220018800,695.0786112
1230008400,1230009100,695.0786112
1230008400,1230013500,695.0786112
1230010000,1230002100,10
1230010000,1230006800,468.0415039
1230010000,1230007800,468.0415039
1230010000,1230001900,468.0415039
1230010000,1230002200,468.0415039
1230010000,1230002600,10
1230010000,1230002500,708.0337959
1230010000,1230002800,708.0337959
1230010000,1230013400,708.0337959
1230010000,1230011500,708.0337959
1230010000,1230008300,10
1230010000,1220013200,880.261405
1230010000,1230006700,880.261405
1230010000,1230008400,880.261405
1230010000,1230005900,880.261405
1230010000,1230009200,880.261405
1230010000,1230010000,0
1230010000,1230012800,500.9122972
1230010000,1230009700,500.9122972
1230010000,1230009900,500.9122972
1230010000,1230011800,500.9122972
1230011800,1230012800,10
1230011800,1230015200,715.0013498
1230011800,1230012700,715.0013498
1230011800,1230016000,715.0013498
1230011800,1230013300,715.0013498
1230011800,1230009700,10
1230011800,1230007700,458.4650188
1230011800,1230009400,458.4650188
1230011800,1230009800,458.4650188
1230011800,1230008100,458.4650188
1230011800,1230009900,10
1230011800,1230002100,500.9122972
1230011800,1230002600,500.9122972
1230011800,1230008300,500.9122972
1230011800,1230010000,500.9122972
1230011800,1230011800,0
1230011800,1230011700,540.2061528
1230011800,1230015000,540.2061528
1230015000,1230011700,10
1230015000,1230012800,540.2061528
1230015000,1230009700,540.2061528
1230015000,1230009900,540.2061528
1230015000,1230011800,540.2061528
1230015000,1230015000,0
1230015000,1230017000,353.6628984
1230015000,1230014300,353.6628984
1230015000,1230014900,353.6628984
1230015000,1230018000,353.6628984
1230018000,1230017000,10
1230018000,1230019800,499.0941586
1230018000,1230015900,499.0941586
1230018000,1230018800,499.0941586
1230018000,1230016900,499.0941586
1230018000,1230014300,10
1230018000,1230012100,653.9913785
1230018000,1230014800,653.9913785
1230018000,1230014400,653.9913785
1230018000,1230011900,653.9913785
1230018000,1230014900,10
1230018000,1230011700,353.6628984
1230018000,1230015000,353.6628984
1230018000,1230018000,0
1230018000,1230020600,526.2116981
1230018000,1230018300,526.2116981
1230018000,1230017900,526.2116981
1230018000,1230021000,526.2116981
1230021000,1230020600,10
1230021000,1230020500,598.4247529
1230021000,1230023400,598.4247529
1230021000,1230019700,598.4247529
1230021000,1230018300,10
1230021000,1230014700,624.5638979
1230021000,1230018600,624.5638979
1230021000,1230018400,624.5638979
1230021000,1230015700,624.5638979
1230021000,1230017900,10
1230021000,1230017000,526.2116981
1230021000,1230014300,526.2116981
1230021000,1230014900,526.2116981
1230021000,1230018000,526.2116981
1230021000,1230021000,0
1230021000,1230024000,442.1428626
1230021000,1230021300,442.1428626
1230021000,1230020900,442.1428626
1060020100,1060018900,10
1060020100,1060019000,620.5065231
1060020100,1060005100,620.5065231
1060020100,1060004400,620.5065231
1060020100,1060021200,10
1060020100,1060021100,234.7718557
1060020100,1100009400,234.7718557
1060020100,1100008200,234.7718557
1060020100,1100007900,234.7718557
1060020100,1060020100,0
1060020100,1060005500,300.5380014
1060020100,1060005000,300.5380014
1060020100,1060018500,300.5380014
1060020100,1060020200,300.5380014
1060018500,1060005500,10
1060018500,1060006000,120.4883297
1060018500,1060005400,120.4883297
1060018500,1060017500,120.4883297
1060018500,1060005000,10
1060018500,1060019000,492.7125588
1060018500,1060005100,492.7125588
1060018500,1060004400,492.7125588
1060018500,1060018500,0
1060018500,1060017700,413.1839634
1060018500,1060018600,413.1839634
1060018500,1060020200,10
1060018500,1060018900,300.5380014
1060018500,1060021200,300.5380014
1060018500,1060020100,300.5380014
1060017700,1060017700,0
1060017700,1060016700,431.3815046
1060017700,1060017800,431.3815046
1060017700,1060018600,10
1060017700,1060005500,413.1839634
1060017700,1060005000,413.1839634
1060017700,1060018500,413.1839634
1060017700,1060020200,413.1839634
1060016700,1060016700,0
1060016700,1060015700,323.0646799
1060016700,1060016800,323.0646799
1060016700,1060017800,10
1060016700,1060017700,431.3815046
1060016700,1060018600,431.3815046
1060015700,1060015700,0
1060015700,1060015200,411.6283815
1060015700,1060014900,411.6283815
1060015700,1060014500,411.6283815
1060015700,1060015800,411.6283815
1060015700,1060016800,10
1060015700,1060016700,323.0646799
1060015700,1060017800,323.0646799
1060014500,1060015200,10
1060014500,1060003800,159.1652952
1060014500,1060003500,159.1652952
1060014500,1060015400,159.1652952
1060014500,1060015100,159.1652952
1060014500,1060014900,10
1060014500,1060015000,312.3678703
1060014500,1060017600,312.3678703
1060014500,1060013700,312.3678703
1060014500,1050020900,312.3678703
1060014500,1060014500,0
1060014500,3201501300,241.3470679
1060014500,1060014600,241.3470679
1060014500,1060015800,10
1060014500,1060015700,411.6283815
1060014500,1060016800,411.6283815
3201501300,3201501300,0
3201501300,1060001300,570.3267272
3201501300,1060001800,570.3267272
3201501300,3201501700,570.3267272
3201501300,3201501200,570.3267272
3201501300,1060014600,10
3201501300,1060015200,241.3470679
3201501300,1060014900,241.3470679
3201501300,1060014500,241.3470679
3201501300,1060015800,241.3470679
3201501200,1060001300,10
3201501200,1060001100,417.8095036
3201501200,1060001400,417.8095036
3201501200,1060013800,417.8095036
3201501200,1060011100,417.8095036
3201501200,1060001800,10
3201501200,1060002400,288.7286654
3201501200,1060001500,288.7286654
3201501200,1060001700,288.7286654
3201501200,1060002000,288.7286654
3201501200,3201501700,10
3201501200,1060001600,297.4991176
3201501200,1060000900,297.4991176
3201501200,3201501600,297.4991176
3201501200,3201501200,0
3201501200,3201501300,570.3267272
3201501200,1060014600,570.3267272
1060014600,3201501300,10
1060014600,1060001300,570.3267272
1060014600,1060001800,570.3267272
1060014600,3201501700,570.3267272
1060014600,3201501200,570.3267272
1060014600,1060014600,0
1060014600,1060015200,241.3470679
1060014600,1060014900,241.3470679
1060014600,1060014500,241.3470679
1060014600,1060015800,241.3470679
1060015800,1060015200,10
1060015800,1060003800,159.1652952
1060015800,1060003500,159.1652952
1060015800,1060015400,159.1652952
1060015800,1060015100,159.1652952
1060015800,1060014900,10
1060015800,1060015000,312.3678703
1060015800,1060017600,312.3678703
1060015800,1060013700,312.3678703
1060015800,1050020900,312.3678703
1060015800,1060014500,10
1060015800,3201501300,241.3470679
1060015800,1060014600,241.3470679
1060015800,1060015800,0
1060015800,1060015700,411.6283815
1060015800,1060016800,411.6283815
1060016800,1060015700,10
1060016800,1060015200,411.6283815
1060016800,1060014900,411.6283815
1060016800,1060014500,411.6283815
1060016800,1060015800,411.6283815
1060016800,1060016800,0
1060016800,1060016700,323.0646799
1060016800,1060017800,323.0646799
1060017800,1060016700,10
1060017800,1060015700,323.0646799
1060017800,1060016800,323.0646799
1060017800,1060017800,0
1060017800,1060017700,431.3815046
1060017800,1060018600,431.3815046
1060018600,1060017700,10
1060018600,1060016700,431.3815046
1060018600,1060017800,431.3815046
1060018600,1060018600,0
1060018600,1060005500,413.1839634
1060018600,1060005000,413.1839634
1060018600,1060018500,413.1839634
1060018600,1060020200,413.1839634
1060020200,1060005500,10
1060020200,1060006000,120.4883297
1060020200,1060005400,120.4883297
1060020200,1060017500,120.4883297
1060020200,1060005000,10
1060020200,1060019000,492.7125588
1060020200,1060005100,492.7125588
1060020200,1060004400,492.7125588
1060020200,1060018500,10
1060020200,1060017700,413.1839634
1060020200,1060018600,413.1839634
1060020200,1060020200,0
1060020200,1060018900,300.5380014
1060020200,1060021200,300.5380014
1060020200,1060020100,300.5380014
1060011200,1060009100,10
1060011200,1060009400,637.5670668
1060011200,1060009200,637.5670668
1060011200,1060000800,637.5670668
1060011200,1060000500,637.5670668
1060011200,1060010800,10
1060011200,1060001000,644.6854827
1060011200,1060000700,644.6854827
1060011200,1060010700,644.6854827
1060011200,1060011600,644.6854827
1060011200,1060011200,0
1060011200,1060001100,455.6499143
1060011200,1060001400,455.6499143
1060011200,1060013800,455.6499143
1060011200,1060011100,455.6499143
1060013800,1060001100,10
1060013800,1050003100,178.6522254
1060013800,1060001200,178.6522254
1060013800,1060001400,10
1060013800,1060001300,417.8095036
1060013800,1060001800,417.8095036
1060013800,3201501700,417.8095036
1060013800,3201501200,417.8095036
1060013800,1060013800,0
1060013800,1060015000,933.0448027
1060013800,1060017600,933.0448027
1060013800,1060013700,933.0448027
1060013800,1050020900,933.0448027
1060013800,1060011100,10
1060013800,1060009100,455.6499143
1060013800,1060010800,455.6499143
1060013800,1060011200,455.6499143
1060017600,1060015000,10
1060017600,1060015200,312.3678703
1060017600,1060014900,312.3678703
1060017600,1060014500,312.3678703
1060017600,1060015800,312.3678703
1060017600,1060017600,0
1060017600,1060006000,1691.038141
1060017600,1060005400,1691.038141
1060017600,1060017500,1691.038141
1060017600,1060013700,10
1060017600,1060001100,933.0448027
1060017600,1060001400,933.0448027
1060017600,1060013800,933.0448027
1060017600,1060011100,933.0448027
1060017600,1050020900,10
1060017600,1050020800,739.5165997
1060017600,1050019900,739.5165997
1060017600,1050021000,739.5165997
1060017500,1060006000,10
1060017500,1100000400,123.9597028
1060017500,1060005900,123.9597028
1060017500,1100008000,123.9597028
1060017500,1100007700,123.9597028
1060017500,1060005400,10
1060017500,1060005500,120.4883297
1060017500,1060005000,120.4883297
1060017500,1060018500,120.4883297
1060017500,1060020200,120.4883297
1060017500,1060017500,0
1060017500,1060015000,1691.038141
1060017500,1060017600,1691.038141
1060017500,1060013700,1691.038141
1060017500,1050020900,1691.038141
1060013700,1060015000,10
1060013700,1060015200,312.3678703
1060013700,1060014900,312.3678703
1060013700,1060014500,312.3678703
1060013700,1060015800,312.3678703
1060013700,1060017600,10
1060013700,1060006000,1691.038141
1060013700,1060005400,1691.038141
1060013700,1060017500,1691.038141
1060013700,1060013700,0
1060013700,1060001100,933.0448027
1060013700,1060001400,933.0448027
1060013700,1060013800,933.0448027
1060013700,1060011100,933.0448027
1060013700,1050020900,10
1060013700,1050020800,739.5165997
1060013700,1050019900,739.5165997
1060013700,1050021000,739.5165997
1060011100,1060001100,10
1060011100,1050003100,178.6522254
1060011100,1060001200,178.6522254
1060011100,1060001400,10
1060011100,1060001300,417.8095036
1060011100,1060001800,417.8095036
1060011100,3201501700,417.8095036
1060011100,3201501200,417.8095036
1060011100,1060013800,10
1060011100,1060015000,933.0448027
1060011100,1060017600,933.0448027
1060011100,1060013700,933.0448027
1060011100,1050020900,933.0448027
1060011100,1060011100,0
1060011100,1060009100,455.6499143
1060011100,1060010800,455.6499143
1060011100,1060011200,455.6499143
1010003100,1120004200,10
1010003100,1120004100,556.2701098
1010003100,1010005800,556.2701098
1010003100,1010004100,556.2701098
1010003100,1120000700,10
1010003100,1130002700,319.6937038
1010003100,1120000800,319.6937038
1010003100,1130003600,319.6937038
1010003100,1010003100,0
1010003100,1020022300,647.4856725
1010003100,1010003200,647.4856725
1010003100,1020021700,647.4856725
1010003100,1010002200,647.4856725
1010003100,1120001000,10
1010003100,1010000200,853.7396159
1010003100,1120000900,853.7396159
1010003100,1000003600,853.7396159
1010003100,1010008900,853.7396159
1010003200,1020022300,10
1010003200,1020022400,761.5424036
1010003200,1020019500,761.5424036
1010003200,1010003200,0
1010003200,1120004200,647.4856725
1010003200,1120000700,647.4856725
1010003200,1010003100,647.4856725
1010003200,1120001000,647.4856725
1010003200,1020021700,10
1010003200,1020017300,1352.334852
1010003200,1020021800,1352.334852
1010003200,1020018600,1352.334852
1010003200,1010002200,10
1010003200,1010002100,239.6850285
1010003200,1010004200,239.6850285
1010003200,1010003600,239.6850285
1140020700,1140026400,10
1140020700,1140026300,328.1827861
1140020700,1150008100,328.1827861
1140020700,1150007900,328.1827861
1140020700,1150007400,328.1827861
1140020700,1140041400,10
1140020700,1140041200,176.5059099
1140020700,1140024900,176.5059099
1140020700,1140022500,176.5059099
1140020700,1140022100,10
1140020700,1140041000,1269.815752
1140020700,1140017100,1269.815752
1140020700,1140023400,1269.815752
1140020700,1140020700,0
1140020700,1140016900,455.0794922
1140020700,1140019400,455.0794922
1140020700,1140015900,455.0794922
1140020700,1140020800,455.0794922
1140015900,1140016900,10
1140015900,1140014500,721.9982859
1140015900,1140017000,721.9982859
1140015900,1140019400,10
1140015900,1140024200,1212.7438
1140015900,1140018100,1212.7438
1140015900,1140022600,1212.7438
1140015900,1140019300,1212.7438
1140015900,1140020300,1212.7438
1140015900,1140015900,0
1140015900,1140015000,365.7460495
1140015900,1140016100,365.7460495
1140015900,1140012300,365.7460495
1140015900,1140016000,365.7460495
1140015900,1140020800,10
1140015900,1140026400,455.0794922
1140015900,1140041400,455.0794922
1140015900,1140022100,455.0794922
1140015900,1140020700,455.0794922
1140012300,1140015000,10
1140012300,1140015600,921.26732
1140012300,1140014900,921.26732
1140012300,1140016100,10
1140012300,1140016200,718.183656
1140012300,1140010300,718.183656
1140012300,1140012300,0
1140012300,1140006500,340.745472
1140012300,1140012400,340.745472
1140012300,1140016000,10
1140012300,1140016900,365.7460495
1140012300,1140019400,365.7460495
1140012300,1140015900,365.7460495
1140012300,1140020800,365.7460495
1140006500,1140006500,0
1140006500,1140004000,542.943709
1140006500,1140001900,542.943709
1140006500,1140002500,542.943709
1140006500,1140006600,542.943709
1140006500,1140012400,10
1140006500,1140015000,340.745472
1140006500,1140016100,340.745472
1140006500,1140012300,340.745472
1140006500,1140016000,340.745472
1140002500,1140004000,10
1140002500,1140003900,149.9596971
1140002500,1140004600,149.9596971
1140002500,1140001900,10
1140002500,1160016100,1254.012936
1140002500,1140003400,1254.012936
1140002500,1140000800,1254.012936
1140002500,1140002000,1254.012936
1140002500,1140002500,0
1140002500,1160017100,453.8418107
1140002500,1140002600,453.8418107
1140002500,1140006600,10
1140002500,1140006500,542.943709
1140002500,1140012400,542.943709
1160017100,1160017100,0
1160017100,1160015300,386.4486617
1160017100,1140001000,386.4486617
1160017100,1160016500,386.4486617
1160017100,1160017200,386.4486617
1160017100,1140002600,10
1160017100,1140004000,453.8418107
1160017100,1140001900,453.8418107
1160017100,1140002500,453.8418107
1160017100,1140006600,453.8418107
1160016500,1160015300,10
1160016500,1160015400,1323.980226
1160016500,1160013100,1323.980226
1160016500,1160013300,1323.980226
1160016500,1160016200,1323.980226
1160016500,1140001000,10
1160016500,1140001400,238.7067096
1160016500,1140000900,238.7067096
1160016500,1160016500,0
1160016500,1160014100,315.8207661
1160016500,1160016600,315.8207661
1160016500,1160017200,10
1160016500,1160017100,386.4486617
1160016500,1140002600,386.4486617
1160014100,1160014100,0
1160014100,1160002200,756.1123793
1160014100,1160001500,756.1123793
1160014100,1160014200,756.1123793
1160014100,1160016600,10
1160014100,1160015300,315.8207661
1160014100,1140001000,315.8207661
1160014100,1160016500,315.8207661
1160014100,1160017200,315.8207661
1160014200,1160002200,10
1160014200,1160001900,369.7216439
1160014200,1160002100,369.7216439
1160014200,1160054500,369.7216439
1160014200,1160015800,369.7216439
1160014200,1160001500,10
1160014200,1160011300,762.8712421
1160014200,1160001600,762.8712421
1160014200,1160001800,762.8712421
1160014200,1160014200,0
1160014200,1160014100,756.1123793
1160014200,1160016600,756.1123793
1160016600,1160014100,10
1160016600,1160002200,756.1123793
1160016600,1160001500,756.1123793
1160016600,1160014200,756.1123793
1160016600,1160016600,0
1160016600,1160015300,315.8207661
1160016600,1140001000,315.8207661
1160016600,1160016500,315.8207661
1160016600,1160017200,315.8207661
1160017200,1160015300,10
1160017200,1160015400,1323.980226
1160017200,1160013100,1323.980226
1160017200,1160013300,1323.980226
1160017200,1160016200,1323.980226
1160017200,1140001000,10
1160017200,1140001400,238.7067096
1160017200,1140000900,238.7067096
1160017200,1160016500,10
1160017200,1160014100,315.8207661
1160017200,1160016600,315.8207661
1160017200,1160017200,0
1160017200,1160017100,386.4486617
1160017200,1140002600,386.4486617
1140002600,1160017100,10
1140002600,1160015300,386.4486617
1140002600,1140001000,386.4486617
1140002600,1160016500,386.4486617
1140002600,1160017200,386.4486617
1140002600,1140002600,0
1140002600,1140004000,453.8418107
1140002600,1140001900,453.8418107
1140002600,1140002500,453.8418107
1140002600,1140006600,453.8418107
1140006600,1140004000,10
1140006600,1140003900,149.9596971
1140006600,1140004600,149.9596971
1140006600,1140001900,10
1140006600,1160016100,1254.012936
1140006600,1140003400,1254.012936
1140006600,1140000800,1254.012936
1140006600,1140002000,1254.012936
1140006600,1140002500,10
1140006600,1160017100,453.8418107
1140006600,1140002600,453.8418107
1140006600,1140006600,0
1140006600,1140006500,542.943709
1140006600,1140012400,542.943709
1140012400,1140006500,10
1140012400,1140004000,542.943709
1140012400,1140001900,542.943709
1140012400,1140002500,542.943709
1140012400,1140006600,542.943709
1140012400,1140012400,0
1140012400,1140015000,340.745472
1140012400,1140016100,340.745472
1140012400,1140012300,340.745472
1140012400,1140016000,340.745472
1140016000,1140015000,10
1140016000,1140015600,921.26732
1140016000,1140014900,921.26732
1140016000,1140016100,10
1140016000,1140016200,718.183656
1140016000,1140010300,718.183656
1140016000,1140012300,10
1140016000,1140006500,340.745472
1140016000,1140012400,340.745472
1140016000,1140016000,0
1140016000,1140016900,365.7460495
1140016000,1140019400,365.7460495
1140016000,1140015900,365.7460495
1140016000,1140020800,365.7460495
1140020800,1140016900,10
1140020800,1140014500,721.9982859
1140020800,1140017000,721.9982859
1140020800,1140019400,10
1140020800,1140024200,1212.7438
1140020800,1140018100,1212.7438
1140020800,1140022600,1212.7438
1140020800,1140019300,1212.7438
1140020800,1140020300,1212.7438
1140020800,1140015900,10
1140020800,1140015000,365.7460495
1140020800,1140016100,365.7460495
1140020800,1140012300,365.7460495
1140020800,1140016000,365.7460495
1140020800,1140020800,0
1140020800,1140026400,455.0794922
1140020800,1140041400,455.0794922
1140020800,1140022100,455.0794922
1140020800,1140020700,455.0794922
1120006600,1120007200,10
1120006600,1120009800,925.7001261
1120006600,1120010400,925.7001261
1120006600,1120007100,925.7001261
1120006600,1120005300,10
1120006600,1120005400,512.033089
1120006600,1120004700,512.033089
1120006600,1130021300,10
1120006600,1130018300,1215.135121
1120006600,1130019300,1215.135121
1120006600,1130021400,1215.135121
1120006600,1120006600,0
1120006600,1120008400,890.93161
1120006600,1120006500,890.93161
1120006600,1120009400,890.93161
1120008400,1120008400,0
1120008400,1120009600,78.21118044
1120008400,1120007900,78.21118044
1120008400,1120010000,78.21118044
1120008400,1120008300,78.21118044
1120008400,1120006500,10
1120008400,1120007200,890.93161
1120008400,1120005300,890.93161
1120008400,1130021300,890.93161
1120008400,1120006600,890.93161
1120008400,1120009400,10
1120008400,1120010200,500.8726568
1120008400,1120009700,500.8726568
1120010000,1120009600,10
1120010000,1120011600,454.9528776
1120010000,1120010100,454.9528776
1120010000,1120011800,454.9528776
1120010000,1120009500,454.9528776
1120010000,1120007900,10
1120010000,1120008000,572.6242471
1120010000,1120006100,572.6242471
1120010000,1120007800,572.6242471
1120010000,1120010000,0
1120010000,1120011400,482.083974
1120010000,1120009100,482.083974
1120010000,1120011200,482.083974
1120010000,1120009900,482.083974
1120010000,1120008300,10
1120010000,1120008400,78.21118044
1120010000,1120006500,78.21118044
1120010000,1120009400,78.21118044
1120011200,1120011400,10
1120011200,1120012600,666.3675388
1120011200,1120011500,666.3675388
1120011200,1120011300,666.3675388
1120011200,1120009100,10
1120011200,1120036200,434.4588401
1120011200,1120009200,434.4588401
1120011200,1120008200,434.4588401
1120011200,1120007700,434.4588401
1120011200,1120011200,0
1120011200,1120013000,878.2478039
1120011200,1120011900,878.2478039
1120011200,1120012400,878.2478039
1120011200,1120011100,878.2478039
1120011200,1120009900,10
1120011200,1120009600,482.083974
1120011200,1120007900,482.083974
1120011200,1120010000,482.083974
1120011200,1120008300,482.083974
1120012400,1120013000,10
1120012400,1110005600,721.1990523
1120012400,1120012900,721.1990523
1120012400,1120011900,10
1120012400,1120008100,602.1405429
1120012400,1120010800,602.1405429
1120012400,1120012000,602.1405429
1120012400,1120008700,602.1405429
1120012400,1120012400,0
1120012400,1120012300,354.9730972
1120012400,1110000600,354.9730972
1120012400,1110000300,354.9730972
1120012400,1120011100,10
1120012400,1120011400,878.2478039
1120012400,1120009100,878.2478039
1120012400,1120011200,878.2478039
1120012400,1120009900,878.2478039
1120012300,1120012300,0
1120012300,1120013000,354.9730972
1120012300,1120011900,354.9730972
1120012300,1120012400,354.9730972
1120012300,1120011100,354.9730972
1120012300,1110000600,10
1120012300,1110000800,530.8028152
1120012300,1110000500,530.8028152
1120012300,1110000300,10
1120012300,1120010700,597.6718019
1120012300,1110000400,597.6718019
1120012300,1110000100,597.6718019
1120011100,1120013000,10
1120011100,1110005600,721.1990523
1120011100,1120012900,721.1990523
1120011100,1120011900,10
1120011100,1120008100,602.1405429
1120011100,1120010800,602.1405429
1120011100,1120012000,602.1405429
1120011100,1120008700,602.1405429
1120011100,1120012400,10
1120011100,1120012300,354.9730972
1120011100,1110000600,354.9730972
1120011100,1110000300,354.9730972
1120011100,1120011100,0
1120011100,1120011400,878.2478039
1120011100,1120009100,878.2478039
1120011100,1120011200,878.2478039
1120011100,1120009900,878.2478039
1120009900,1120011400,10
1120009900,1120012600,666.3675388
1120009900,1120011500,666.3675388
1120009900,1120011300,666.3675388
1120009900,1120009100,10
1120009900,1120036200,434.4588401
1120009900,1120009200,434.4588401
1120009900,1120008200,434.4588401
1120009900,1120007700,434.4588401
1120009900,1120011200,10
1120009900,1120013000,878.2478039
1120009900,1120011900,878.2478039
1120009900,1120012400,878.2478039
1120009900,1120011100,878.2478039
1120009900,1120009900,0
1120009900,1120009600,482.083974
1120009900,1120007900,482.083974
1120009900,1120010000,482.083974
1120009900,1120008300,482.083974
1120008300,1120009600,10
1120008300,1120011600,454.9528776
1120008300,1120010100,454.9528776
1120008300,1120011800,454.9528776
1120008300,1120009500,454.9528776
1120008300,1120007900,10
1120008300,1120008000,572.6242471
1120008300,1120006100,572.6242471
1120008300,1120007800,572.6242471
1120008300,1120010000,10
1120008300,1120011400,482.083974
1120008300,1120009100,482.083974
1120008300,1120011200,482.083974
1120008300,1120009900,482.083974
1120008300,1120008300,0
1120008300,1120008400,78.21118044
1120008300,1120006500,78.21118044
1120008300,1120009400,78.21118044
1120006500,1120008400,10
1120006500,1120009600,78.21118044
1120006500,1120007900,78.21118044
1120006500,1120010000,78.21118044
1120006500,1120008300,78.21118044
1120006500,1120006500,0
1120006500,1120007200,890.93161
1120006500,1120005300,890.93161
1120006500,1130021300,890.93161
1120006500,1120006600,890.93161
1120006500,1120009400,10
1120006500,1120010200,500.8726568
1120006500,1120009700,500.8726568
1130005300,1130005800,10
1130005300,1130007000,1043.203697
1130005300,1130005700,10
1130005300,1130004300,0
1130005300,1130005300,0
1130005300,1130004400,719.3855752
1130005300,1130003300,719.3855752
1130005300,1130004200,719.3855752
1130005300,1180005400,719.3855752
1130005300,1130006400,540.0418884
1130005300,1130005200,540.0418884
1130006400,1130006400,0
1130006400,1130006100,249.4110393
1130006400,1130023400,249.4110393
1130006400,1130006800,249.4110393
1130006400,1130006300,249.4110393
1130006400,1130005200,10
1130006400,1130005800,540.0418884
1130006400,1130005700,540.0418884
1130006400,1130004300,540.0418884
1130006400,1130005300,540.0418884
1130006800,1130006100,10
1130006800,1130021900,512.8635646
1130006800,1130006200,512.8635646
1130006800,1130023400,10
1130006800,1130024800,757.2864843
1130006800,1130023300,757.2864843
1130006800,1130024600,757.2864843
1130006800,1130006800,0
1130006800,1130025600,796.2199649
1130006800,1130024300,796.2199649
1130006800,1130007200,796.2199649
1130006800,1130006700,796.2199649
1130006800,1130006300,10
1130006800,1130006400,249.4110393
1130006800,1130005200,249.4110393
1130007200,1130025600,10
1130007200,1130025900,711.7259211
1130007200,1130027200,711.7259211
1130007200,1130026600,711.7259211
1130007200,1130025500,711.7259211
1130007200,1130024300,10
1130007200,1130025400,193.8101188
1130007200,1130023200,193.8101188
1130007200,1130024400,193.8101188
1130007200,1130023500,193.8101188
1130007200,1130007200,0
1130007200,1130023900,268.4706751
1130007200,1130026800,268.4706751
1130007200,1130007600,268.4706751
1130007200,1130007100,268.4706751
1130007200,1130006700,10
1130007200,1130006100,796.2199649
1130007200,1130023400,796.2199649
1130007200,1130006800,796.2199649
1130007200,1130006300,796.2199649
1130007600,1130023900,10
1130007600,1130024000,1582.92686
1130007600,1130021500,1582.92686
1130007600,1130026800,10
1130007600,1130027100,697.8353524
1130007600,1130026700,697.8353524
1130007600,1130028200,697.8353524
1130007600,1130007600,0
1130007600,1110002700,282.6454533
1130007600,1130025300,282.6454533
1130007600,1110003000,282.6454533
1130007600,1120008500,282.6454533
1130007600,1110000200,282.6454533
1130007600,1130007500,282.6454533
1130007600,1130007100,10
1130007600,1130025600,268.4706751
1130007600,1130024300,268.4706751
1130007600,1130007200,268.4706751
1130007600,1130006700,268.4706751
1110000200,1110002700,10
1110000200,1110002800,458.6219824
1110000200,1130025300,10
1110000200,1130025400,552.1091286
1110000200,1130023200,552.1091286
1110000200,1130024400,552.1091286
1110000200,1130023500,552.1091286
1110000200,1110003000,10
1110000200,1110003400,442.9525431
1110000200,1110002900,442.9525431
