fullday,Unnamed: 0,연료원,지역세부구분,거래일,시간,전력거래량,YMDH,month,fullday,season,year,지점,지점명,기온(°C),강수량(mm),강수량 QC플래그,풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
20170508,29375,태양광,제주도,2017-05-08,23,53.795451,2017050823,5,20170508,spring,2017,184.0,제주,21.4,0.0,0.0,5.0,360.0,59.0,12.0,9.7,1015.3,1017.7,1.0,2.25,0.0,0.0,10.0,10.0,StNs,48.0,2000.0,0.0,42.0,29.7,22.0,21.4,21.0,20.7
20170509,29399,태양광,제주도,2017-05-09,23,24.451817,2017050923,5,20170509,spring,2017,184.0,제주,18.6,2.0,9.0,7.0,290.0,96.0,17.9,15.8,1012.0,1014.4,0.2,1.39,0.0,0.0,10.0,10.0,StNs,19.0,2000.0,0.0,1901.0,21.9,19.4,19.9,20.1,20.0
20170510,29423,태양광,제주도,2017-05-10,23,80.408049,2017051023,5,20170510,spring,2017,184.0,제주,18.1,1.1,9.0,6.5,320.0,97.0,16.3,14.3,1012.2,1014.6,1.0,3.0,0.0,0.0,9.0,9.0,St,13.0,2000.0,0.0,1901.0,28.5,21.7,20.2,19.3,19.1
20170511,29447,태양광,제주도,2017-05-11,23,84.373649,2017051123,5,20170511,spring,2017,184.0,제주,27.4,0.0,9.0,7.3,320.0,91.0,20.4,17.8,1011.9,1014.2,1.0,3.4,0.0,0.0,9.0,10.0,Ci,62.0,2000.0,0.0,0.0,39.8,25.2,22.3,20.4,19.9
20170512,29471,태양광,제주도,2017-05-12,23,22.488424,2017051223,5,20170512,spring,2017,184.0,제주,20.1,8.2,9.0,8.6,270.0,96.0,21.0,18.3,1010.2,1012.6,0.0,0.94,0.0,0.0,10.0,10.0,StNs,48.0,2000.0,0.0,191601.0,22.4,20.8,21.4,20.5,20.1
20170513,29495,태양광,제주도,2017-05-13,23,82.598531,2017051323,5,20170513,spring,2017,184.0,제주,22.4,0.0,9.0,5.8,360.0,96.0,17.8,15.7,1008.9,1011.3,1.0,3.46,0.0,0.0,10.0,9.0,ScCi,17.0,2000.0,0.0,0.0,33.9,25.1,22.8,20.8,20.3
20170514,29519,태양광,제주도,2017-05-14,23,90.793649,2017051423,5,20170514,spring,2017,184.0,제주,22.9,0.0,0.0,4.4,360.0,97.0,17.4,15.3,1013.3,1015.7,1.0,3.68,0.0,0.0,10.0,10.0,Ci,3.0,2000.0,0.0,1916.0,41.7,26.0,23.8,21.6,21.0
20170515,29543,태양광,제주도,2017-05-15,23,83.261228,2017051523,5,20170515,spring,2017,184.0,제주,20.1,0.0,0.0,3.2,360.0,65.0,10.9,8.3,1014.3,1016.7,1.0,3.48,0.0,0.0,8.0,9.0,ScCi,75.0,2000.0,0.0,0.0,39.4,24.2,22.6,21.6,21.0
20170516,29567,태양광,제주도,2017-05-16,23,76.327151,2017051623,5,20170516,spring,2017,184.0,제주,20.2,0.0,9.0,4.2,360.0,82.0,15.1,13.1,1012.5,1014.9,1.0,3.45,0.0,0.0,10.0,10.0,ScAs,68.0,2000.0,0.0,1.0,38.6,24.2,22.5,21.1,20.8
20170517,29591,태양광,제주도,2017-05-17,23,89.695393,2017051723,5,20170517,spring,2017,184.0,제주,21.0,0.0,9.0,3.9,290.0,66.0,15.6,13.6,1012.8,1015.2,1.0,3.57,0.0,0.0,6.0,6.0,Ci,24.0,2000.0,0.0,0.0,44.0,26.1,23.8,21.5,21.0
20170518,29615,태양광,제주도,2017-05-18,23,84.363697,2017051823,5,20170518,spring,2017,184.0,제주,22.8,0.0,0.0,3.7,360.0,55.0,13.1,11.0,1015.9,1018.3,1.0,3.59,0.0,0.0,1.0,1.0,Sc,10.0,2000.0,0.0,0.0,56.2,27.2,24.6,22.1,21.5
20170519,29639,태양광,제주도,2017-05-19,23,86.86976,2017051923,5,20170519,spring,2017,184.0,제주,23.7,0.0,0.0,3.5,360.0,82.0,17.2,15.1,1016.4,1018.8,1.0,3.56,0.0,0.0,5.0,0.0,Ci,0.0,2000.0,0.0,0.0,58.0,27.6,25.1,22.6,21.8
20170520,29663,태양광,제주도,2017-05-20,23,83.108886,2017052023,5,20170520,spring,2017,184.0,제주,22.9,0.0,0.0,2.8,360.0,88.0,18.1,15.9,1015.7,1018.1,1.0,3.3,0.0,0.0,9.0,9.0,Ci,72.0,2000.0,0.0,0.0,52.4,26.2,24.2,22.6,22.0
20170521,29687,태양광,제주도,2017-05-21,23,58.093053,2017052123,5,20170521,spring,2017,184.0,제주,26.8,0.0,0.0,3.6,360.0,80.0,19.6,17.2,1014.1,1016.5,1.0,3.09,0.0,0.0,9.0,10.0,ScCi,70.0,2000.0,0.0,0.0,48.1,26.2,24.4,22.5,22.0
20170522,29711,태양광,제주도,2017-05-22,23,75.592715,2017052223,5,20170522,spring,2017,184.0,제주,26.6,0.0,0.0,6.1,360.0,88.0,20.1,17.6,1013.1,1015.5,1.0,3.38,0.0,0.0,5.0,5.0,Sc,48.0,2000.0,0.0,0.0,52.8,28.1,25.7,23.2,22.5
20170523,29735,태양광,제주도,2017-05-23,23,45.120783,2017052323,5,20170523,spring,2017,184.0,제주,25.3,0.0,9.0,3.2,360.0,89.0,20.6,18.0,1011.3,1013.7,1.0,2.95,0.0,0.0,10.0,10.0,StNs,30.0,2000.0,0.0,1.0,50.9,27.4,25.3,23.4,22.8
20170524,29759,태양광,제주도,2017-05-24,23,38.947269,2017052423,5,20170524,spring,2017,184.0,제주,22.4,0.3,9.0,4.3,340.0,96.0,22.9,19.7,1007.5,1009.9,0.7,2.79,0.0,0.0,10.0,10.0,StNs,43.0,2000.0,0.0,1916.0,42.5,26.2,24.7,23.3,22.9
20170525,29783,태양광,제주도,2017-05-25,23,72.881846,2017052523,5,20170525,spring,2017,184.0,제주,24.7,0.0,9.0,5.0,340.0,91.0,19.6,17.2,1007.0,1009.4,1.0,2.86,0.0,0.0,10.0,6.0,Sc,76.0,2000.0,0.0,0.0,47.4,27.4,25.4,23.5,23.0
20170526,29807,태양광,제주도,2017-05-26,23,92.867103,2017052623,5,20170526,spring,2017,184.0,제주,20.7,0.0,0.0,5.1,320.0,74.0,13.8,11.8,1011.0,1013.4,1.0,3.71,0.0,0.0,2.0,2.0,Sc,7.0,2000.0,0.0,0.0,48.9,27.8,25.6,23.4,23.0
20170527,29831,태양광,제주도,2017-05-27,23,87.865247,2017052723,5,20170527,spring,2017,184.0,제주,21.4,0.0,0.0,3.3,360.0,61.0,12.7,10.5,1012.1,1014.5,1.0,3.72,0.0,0.0,1.0,0.0,Ci,0.0,2000.0,0.0,0.0,56.8,28.3,25.8,23.4,22.9
20170528,29855,태양광,제주도,2017-05-28,23,82.110396,2017052823,5,20170528,spring,2017,184.0,제주,23.2,0.0,0.0,3.9,360.0,69.0,15.8,13.8,1013.1,1015.5,1.0,3.33,0.0,0.0,1.0,0.0,Ci,0.0,2000.0,0.0,0.0,51.1,28.7,26.2,23.7,23.0
20170529,29879,태양광,제주도,2017-05-29,23,82.264443,2017052923,5,20170529,spring,2017,184.0,제주,26.3,0.0,0.0,5.2,320.0,72.0,15.8,13.8,1013.2,1015.5,1.0,3.48,0.0,0.0,0.0,0.0,0,0.0,2000.0,0.0,0.0,54.1,29.7,26.9,24.2,23.4
20170530,29903,태양광,제주도,2017-05-30,23,79.355123,2017053023,5,20170530,spring,2017,184.0,제주,26.3,0.0,0.0,3.9,360.0,92.0,22.1,19.1,1010.6,1013.0,1.0,3.43,0.0,0.0,7.0,10.0,Ci,66.0,2000.0,0.0,0.0,54.3,29.4,27.0,24.5,23.7
20170531,29927,태양광,제주도,2017-05-31,23,31.171066,2017053123,5,20170531,spring,2017,184.0,제주,25.8,0.0,0.0,3.5,360.0,91.0,23.4,20.0,1006.3,1008.7,1.0,3.35,0.0,0.0,10.0,10.0,ScCi,67.0,2000.0,0.0,19.0,50.7,29.9,27.2,24.8,24.1
20170601,29951,태양광,제주도,2017-06-01,23,54.175845,2017060123,6,20170601,summer,2017,184.0,제주,25.0,0.0,0.0,4.9,360.0,96.0,22.8,19.6,1001.6,1004.0,0.6,2.31,0.0,0.0,10.0,10.0,ScCi,40.0,2000.0,0.0,1916.0,40.3,27.4,26.1,24.8,24.1
20170602,29975,태양광,제주도,2017-06-02,23,89.094832,2017060223,6,20170602,summer,2017,184.0,제주,24.2,0.0,0.0,3.8,340.0,84.0,17.3,15.2,1004.7,1007.1,1.0,3.64,0.0,0.0,5.0,5.0,Ci,0.0,2000.0,0.0,0.0,39.7,30.7,27.6,24.9,24.1
20170603,29999,태양광,제주도,2017-06-03,23,83.567005,2017060323,6,20170603,summer,2017,184.0,제주,23.3,0.0,0.0,4.3,340.0,68.0,16.8,14.8,1008.5,1010.9,1.0,3.38,0.0,0.0,8.0,10.0,Ci,66.0,2000.0,0.0,0.0,56.6,29.8,27.2,24.8,24.1
20170604,30023,태양광,제주도,2017-06-04,23,87.777347,2017060423,6,20170604,summer,2017,184.0,제주,22.9,0.0,0.0,4.7,360.0,72.0,17.4,15.3,1011.8,1014.2,1.0,3.61,0.0,0.0,8.0,9.0,ScCi,70.0,2000.0,0.0,0.0,59.5,30.6,27.7,25.1,24.2
20170605,30047,태양광,제주도,2017-06-05,23,78.89238,2017060523,6,20170605,summer,2017,184.0,제주,26.9,0.0,0.0,7.4,200.0,75.0,19.0,16.7,1014.5,1016.9,1.0,3.16,0.0,0.0,9.0,9.0,Cs,70.0,2000.0,0.0,0.0,53.6,29.4,27.2,25.0,24.4
20170606,30071,태양광,제주도,2017-06-06,23,14.135367,2017060623,6,20170606,summer,2017,184.0,제주,23.6,1.8,9.0,5.4,340.0,90.0,21.8,18.9,1013.8,1016.2,0.0,0.64,0.0,0.0,10.0,10.0,StNs,51.0,2000.0,0.0,1.0,23.1,24.5,25.7,24.9,24.4
20170607,30095,태양광,제주도,2017-06-07,23,61.331246,2017060723,6,20170607,summer,2017,184.0,제주,24.5,0.3,9.0,6.8,290.0,96.0,25.3,21.3,1009.5,1011.9,0.9,3.63,0.0,0.0,10.0,10.0,StNs,12.0,2000.0,0.0,1901.0,34.1,25.9,24.6,23.6,23.3
20170608,30119,태양광,제주도,2017-06-08,23,90.476817,2017060823,6,20170608,summer,2017,184.0,제주,24.2,0.0,9.0,5.5,340.0,89.0,18.8,16.5,1011.3,1013.7,1.0,3.6,0.0,0.0,9.0,9.0,ScAc,71.0,2000.0,0.0,0.0,46.8,29.7,26.9,24.3,23.7
20170609,30143,태양광,제주도,2017-06-09,23,86.239384,2017060923,6,20170609,summer,2017,184.0,제주,26.5,0.0,0.0,5.6,340.0,77.0,22.0,19.0,1009.4,1011.8,1.0,3.53,0.0,0.0,8.0,9.0,Ci,56.0,2000.0,0.0,19.0,48.0,30.7,27.6,24.9,24.1
20170610,30167,태양광,제주도,2017-06-10,23,41.630049,2017061023,6,20170610,summer,2017,184.0,제주,25.1,0.6,0.0,4.8,320.0,96.0,24.7,20.9,1007.5,1009.8,0.2,1.83,0.0,0.0,10.0,10.0,StNs,41.0,2000.0,0.0,1901.0,37.2,27.5,26.1,24.9,24.1
20170611,30191,태양광,제주도,2017-06-11,23,52.113754,2017061123,6,20170611,summer,2017,184.0,제주,25.7,0.0,9.0,4.4,360.0,95.0,23.8,20.3,1009.4,1011.8,0.9,3.03,0.0,0.0,10.0,10.0,StNs,11.0,2000.0,0.0,1901.0,41.1,28.8,26.7,24.8,24.2
20170612,30215,태양광,제주도,2017-06-12,23,39.331089,2017061223,6,20170612,summer,2017,184.0,제주,22.6,0.0,9.0,5.9,110.0,90.0,21.3,18.5,1012.8,1015.2,0.9,1.98,0.0,0.0,10.0,9.0,ScCi,66.0,2000.0,0.0,0.0,32.1,25.3,25.4,24.8,24.2
20170613,30239,태양광,제주도,2017-06-13,23,71.971395,2017061323,6,20170613,summer,2017,184.0,제주,21.0,0.0,0.0,7.1,110.0,94.0,19.6,17.2,1013.0,1015.4,1.0,3.11,0.0,0.0,8.0,5.0,ScCi,15.0,2000.0,0.0,0.0,42.3,27.0,25.5,24.1,23.7
20170614,30263,태양광,제주도,2017-06-14,23,85.690713,2017061423,6,20170614,summer,2017,184.0,제주,23.7,0.0,0.0,4.6,360.0,89.0,19.4,17.0,1011.2,1013.6,1.0,3.59,0.0,0.0,4.0,2.0,Ci,4.0,2000.0,0.0,0.0,50.1,30.8,27.6,24.9,24.0
20170615,30287,태양광,제주도,2017-06-15,23,88.164868,2017061523,6,20170615,summer,2017,184.0,제주,25.8,0.0,0.0,4.6,320.0,90.0,19.2,16.9,1009.4,1011.8,1.0,3.58,0.0,0.0,8.0,0.0,Ci,0.0,2000.0,0.0,0.0,42.5,30.8,27.8,25.2,24.5
20170616,30311,태양광,제주도,2017-06-16,23,83.484485,2017061623,6,20170616,summer,2017,184.0,제주,24.5,0.0,0.0,7.0,360.0,85.0,22.5,19.4,1009.1,1011.5,1.0,3.41,0.0,0.0,8.0,0.0,Ci,0.0,2000.0,0.0,0.0,52.1,30.4,28.1,25.7,24.8
20170617,30335,태양광,제주도,2017-06-17,23,83.417694,2017061723,6,20170617,summer,2017,184.0,제주,24.2,0.0,0.0,6.8,360.0,92.0,22.1,19.1,1008.9,1011.3,1.0,3.42,0.0,0.0,2.0,1.0,Sc,15.0,2000.0,0.0,0.0,50.3,30.3,28.2,25.8,25.1
20170618,30359,태양광,제주도,2017-06-18,23,81.769563,2017061823,6,20170618,summer,2017,184.0,제주,27.3,0.0,0.0,3.6,360.0,86.0,22.1,19.1,1010.0,1012.4,1.0,3.4,0.0,0.0,5.0,0.0,Ci,0.0,2000.0,0.0,0.0,51.5,32.5,29.4,26.4,25.5
20170619,30383,태양광,제주도,2017-06-19,23,77.548996,2017061923,6,20170619,summer,2017,184.0,제주,24.9,0.0,0.0,2.6,360.0,87.0,23.2,19.9,1009.7,1012.1,1.0,3.11,0.0,0.0,8.0,9.0,ScCi,73.0,2000.0,0.0,0.0,51.2,32.0,29.3,26.7,25.9
20170620,30407,태양광,제주도,2017-06-20,23,14.306301,2017062023,6,20170620,summer,2017,184.0,제주,24.4,2.6,9.0,5.4,270.0,96.0,26.6,22.1,1005.7,1008.0,0.0,0.9,0.0,0.0,10.0,10.0,StNs,64.0,2000.0,0.0,1901.0,26.6,26.4,27.8,26.6,26.0
20170621,30431,태양광,제주도,2017-06-21,23,66.16748,2017062123,6,20170621,summer,2017,184.0,제주,25.1,0.0,9.0,3.7,360.0,94.0,24.1,20.5,1007.6,1010.0,1.0,2.9,0.0,0.0,10.0,9.0,ScCi,61.0,2000.0,0.0,19.0,33.1,28.4,26.7,25.3,24.8
20170622,30455,태양광,제주도,2017-06-22,23,68.634857,2017062223,6,20170622,summer,2017,184.0,제주,26.3,0.0,0.0,3.5,360.0,93.0,24.7,20.9,1007.8,1010.2,1.0,3.56,0.0,0.0,9.0,9.0,ScCi,18.0,2000.0,0.0,19.0,45.5,31.1,28.5,26.2,25.5
20170623,30479,태양광,제주도,2017-06-23,23,55.146008,2017062323,6,20170623,summer,2017,184.0,제주,24.8,0.0,0.0,3.5,360.0,94.0,25.3,21.3,1006.8,1009.2,0.7,2.23,0.0,0.0,10.0,10.0,ScCi,75.0,2000.0,0.0,0.0,36.6,28.9,27.6,26.1,25.5
20170624,30503,태양광,제주도,2017-06-24,23,28.443148,2017062423,6,20170624,summer,2017,184.0,제주,24.2,1.5,9.0,4.8,360.0,95.0,27.1,22.4,1004.2,1006.5,0.9,2.11,0.0,0.0,10.0,8.0,StNs,40.0,2000.0,0.0,19.0,29.4,26.6,26.5,26.0,25.5
20170625,30527,태양광,제주도,2017-06-25,23,33.281139,2017062523,6,20170625,summer,2017,184.0,제주,25.5,0.0,9.0,3.3,360.0,98.0,25.0,21.1,1003.0,1005.3,0.4,1.73,0.0,0.0,10.0,10.0,ScCi,15.0,2000.0,0.0,1916.0,32.8,27.0,26.4,25.6,25.0
20170626,30551,태양광,제주도,2017-06-26,23,34.742383,2017062623,6,20170626,summer,2017,184.0,제주,25.6,0.0,9.0,2.7,360.0,94.0,27.4,22.6,1006.0,1008.3,0.3,2.1,0.0,0.0,10.0,7.0,ScAs,24.0,2000.0,0.0,1901.0,34.1,27.7,26.8,25.6,25.2
20170627,30575,태양광,제주도,2017-06-27,23,41.793022,2017062723,6,20170627,summer,2017,184.0,제주,24.7,1.0,9.0,5.0,360.0,97.0,27.1,22.4,1009.5,1011.9,0.3,2.59,0.0,0.0,10.0,9.0,ScCi,11.0,2000.0,0.0,19.0,37.9,27.9,27.0,25.8,25.4
20170628,30599,태양광,제주도,2017-06-28,23,43.073332,2017062823,6,20170628,summer,2017,184.0,제주,26.3,0.0,9.0,4.1,360.0,94.0,25.6,21.5,1011.2,1013.5,0.5,2.3,0.0,0.0,10.0,9.0,ScAs,68.0,1901.0,0.0,19.0,37.3,27.5,26.8,25.7,25.4
20170629,30623,태양광,제주도,2017-06-29,23,7.131529,2017062923,6,20170629,summer,2017,184.0,제주,23.2,7.5,9.0,4.5,320.0,98.0,26.1,21.8,1011.2,1013.5,0.0,0.42,0.0,0.0,10.0,10.0,StNs,13.0,2000.0,0.0,1901.0,23.8,24.8,25.8,25.6,25.4
20170630,30647,태양광,제주도,2017-06-30,23,42.392688,2017063023,6,20170630,summer,2017,184.0,제주,26.0,0.0,9.0,3.8,270.0,98.0,28.6,23.3,1007.9,1010.2,0.9,2.75,0.0,0.0,10.0,10.0,ScCi,50.0,1805.0,0.0,19.0,35.5,28.4,27.1,25.6,25.1
20170701,30671,태양광,제주도,2017-07-01,23,69.855446,2017070123,7,20170701,summer,2017,184.0,제주,28.5,0.0,9.0,4.9,360.0,95.0,29.3,23.7,1008.1,1010.4,1.0,2.85,0.0,0.0,10.0,10.0,ScCi,48.0,2000.0,0.0,19.0,41.3,29.7,28.3,26.5,26.0
20170702,30695,태양광,제주도,2017-07-02,23,33.83916,2017070223,7,20170702,summer,2017,184.0,제주,33.4,0.0,0.0,7.1,270.0,89.0,28.9,23.5,1007.8,1010.1,1.0,3.42,0.0,0.0,9.0,9.0,ScCi,62.0,2000.0,0.0,0.0,47.5,31.4,29.9,27.6,27.1
20170703,30719,태양광,제주도,2017-07-03,23,42.901037,2017070323,7,20170703,summer,2017,184.0,제주,32.9,0.0,9.0,6.9,360.0,89.0,30.4,24.3,1007.2,1009.5,1.0,2.63,0.0,0.0,9.0,9.0,ScCi,56.0,2000.0,0.0,4.0,40.0,29.9,29.3,27.8,27.3
20170704,30743,태양광,제주도,2017-07-04,23,62.354196,2017070423,7,20170704,summer,2017,184.0,제주,32.5,0.0,9.0,6.6,320.0,94.0,33.0,25.7,1007.1,1009.4,1.0,3.64,0.0,0.0,9.0,8.0,ScCi,48.0,2000.0,0.0,4.0,49.0,32.8,30.8,28.6,27.9
20170705,30767,태양광,제주도,2017-07-05,23,49.054054,2017070523,7,20170705,summer,2017,184.0,제주,31.2,0.7,9.0,4.7,360.0,90.0,33.4,25.9,1009.5,1011.8,1.0,2.61,0.0,0.0,10.0,10.0,ScAs,40.0,2000.0,0.0,4.0,41.8,31.7,30.7,28.8,28.3
20170706,30791,태양광,제주도,2017-07-06,23,33.402229,2017070623,7,20170706,summer,2017,184.0,제주,31.8,0.0,9.0,3.9,360.0,90.0,32.6,25.5,1009.4,1011.7,0.8,3.2,0.0,0.0,10.0,9.0,ScAs,37.0,2000.0,0.0,4.0,46.3,32.0,30.7,29.0,28.5
20170707,30815,태양광,제주도,2017-07-07,23,36.136618,2017070723,7,20170707,summer,2017,184.0,제주,31.1,0.0,9.0,4.5,320.0,90.0,32.4,25.4,1008.7,1011.0,1.0,3.12,0.0,0.0,10.0,10.0,ScAs,60.0,2000.0,0.0,0.0,46.9,33.0,31.5,29.5,28.9
20170708,30839,태양광,제주도,2017-07-08,23,23.988882,2017070823,7,20170708,summer,2017,184.0,제주,31.0,0.0,9.0,4.4,340.0,90.0,33.0,25.7,1007.6,1009.9,0.5,2.19,0.0,0.0,10.0,10.0,ScAs,56.0,2000.0,0.0,4.0,40.9,31.1,30.3,29.5,29.0
20170709,30863,태양광,제주도,2017-07-09,23,48.266365,2017070923,7,20170709,summer,2017,184.0,제주,30.1,0.0,9.0,4.7,270.0,86.0,32.1,25.2,1006.5,1008.8,1.0,2.85,0.0,0.0,10.0,9.0,StNs,50.0,2000.0,0.0,1.0,45.7,32.5,31.2,29.5,29.0
20170710,30887,태양광,제주도,2017-07-10,23,20.662417,2017071023,7,20170710,summer,2017,184.0,제주,33.4,0.0,9.0,8.7,250.0,77.0,31.3,24.8,1003.8,1006.1,0.8,3.46,0.0,0.0,9.0,8.0,ScAc,70.0,2000.0,0.0,0.0,50.2,32.8,31.7,29.8,29.5
20170711,30911,태양광,제주도,2017-07-11,23,43.498651,2017071123,7,20170711,summer,2017,184.0,제주,28.2,13.6,9.0,7.4,360.0,97.0,30.7,24.5,1008.4,1010.7,0.3,1.86,0.0,0.0,10.0,9.0,StNs,39.0,2000.0,0.0,1901.0,32.4,29.4,30.5,29.8,29.5
20170712,30935,태양광,제주도,2017-07-12,23,73.610988,2017071223,7,20170712,summer,2017,184.0,제주,29.0,0.0,9.0,2.9,360.0,97.0,31.5,24.9,1009.8,1012.1,1.0,3.15,0.0,0.0,8.0,8.0,ScCi,10.0,2000.0,0.0,19.0,39.1,32.2,31.0,29.5,29.0
20170713,30959,태양광,제주도,2017-07-13,23,59.96371,2017071323,7,20170713,summer,2017,184.0,제주,29.3,0.0,0.0,3.7,360.0,89.0,32.8,25.6,1007.8,1010.1,0.9,2.33,0.0,0.0,9.0,9.0,ScCi,73.0,2000.0,0.0,0.0,39.2,31.1,30.8,29.5,35.2
20170714,30983,태양광,제주도,2017-07-14,23,66.552154,2017071423,7,20170714,summer,2017,184.0,제주,30.6,0.0,0.0,4.3,290.0,92.0,34.2,26.3,1007.8,1010.1,1.0,3.03,0.0,0.0,8.0,9.0,ScCi,61.0,2000.0,0.0,19.0,42.8,32.2,31.6,29.9,34.7
20170715,31007,태양광,제주도,2017-07-15,23,68.22585,2017071523,7,20170715,summer,2017,184.0,제주,32.0,0.0,0.0,4.8,340.0,89.0,33.6,26.0,1010.5,1012.8,1.0,2.57,0.0,0.0,9.0,6.0,ScCi,54.0,2000.0,0.0,0.0,36.8,31.7,31.4,30.0,34.5
20170716,31031,태양광,제주도,2017-07-16,23,71.164455,2017071623,7,20170716,summer,2017,184.0,제주,35.2,0.0,0.0,4.7,360.0,82.0,32.2,25.3,1011.8,1014.1,1.0,3.35,0.0,0.0,8.0,8.0,ScAc,76.0,2000.0,0.0,0.0,44.5,33.1,32.4,30.5,36.2
20170717,31055,태양광,제주도,2017-07-17,23,53.777379,2017071723,7,20170717,summer,2017,184.0,제주,34.2,0.0,0.0,7.2,340.0,79.0,30.9,24.6,1011.7,1014.0,1.0,2.74,0.0,0.0,10.0,10.0,ScCi,76.0,2000.0,0.0,0.0,40.5,32.6,32.3,30.6,34.7
20170718,31079,태양광,제주도,2017-07-18,23,25.204492,2017071823,7,20170718,summer,2017,184.0,제주,31.1,5.8,9.0,7.0,290.0,96.0,35.9,27.1,1009.8,1012.1,0.0,1.32,0.0,0.0,10.0,10.0,StNs,64.0,2000.0,0.0,401.0,32.9,29.5,30.8,30.4,30.2
20170719,31103,태양광,제주도,2017-07-19,23,73.475624,2017071923,7,20170719,summer,2017,184.0,제주,31.2,0.0,9.0,3.6,360.0,94.0,35.4,26.9,1007.0,1009.3,1.0,3.27,0.0,0.0,8.0,8.0,ScAc,15.0,2000.0,0.0,0.0,39.9,33.5,32.6,30.5,29.9
20170720,31127,태양광,제주도,2017-07-20,23,65.006149,2017072023,7,20170720,summer,2017,184.0,제주,34.5,0.0,0.0,5.1,360.0,87.0,35.0,26.7,1006.8,1009.1,1.0,3.23,0.0,0.0,6.0,5.0,ScCi,19.0,2000.0,0.0,0.0,43.8,33.9,33.1,31.1,30.4
20170721,31151,태양광,제주도,2017-07-21,23,70.361854,2017072123,7,20170721,summer,2017,184.0,제주,36.8,0.0,0.0,5.5,360.0,81.0,34.0,26.2,1008.9,1011.2,1.0,3.29,0.0,0.0,2.0,2.0,Sc,19.0,2000.0,0.0,0.0,55.9,36.3,35.4,32.3,31.3
20170722,31175,태양광,제주도,2017-07-22,23,81.427374,2017072223,7,20170722,summer,2017,184.0,제주,33.5,0.0,0.0,5.9,340.0,89.0,35.2,26.8,1009.4,1011.7,1.0,3.31,0.0,0.0,5.0,6.0,Sc,40.0,2000.0,0.0,0.0,60.4,36.5,35.6,32.7,31.8
20170723,31199,태양광,제주도,2017-07-23,23,62.198032,2017072323,7,20170723,summer,2017,184.0,제주,33.4,0.0,0.0,5.8,340.0,89.0,35.4,26.9,1007.2,1009.5,1.0,2.93,0.0,0.0,9.0,8.0,CuAc,25.0,2000.0,0.0,0.0,51.9,34.8,34.5,32.6,31.9
20170724,31223,태양광,제주도,2017-07-24,23,68.959089,2017072423,7,20170724,summer,2017,184.0,제주,34.6,0.0,0.0,6.3,340.0,79.0,34.8,26.6,1003.5,1005.8,1.0,3.32,0.0,0.0,8.0,2.0,CuCi,17.0,2000.0,0.0,0.0,59.8,36.4,35.5,32.8,31.9
20170725,31247,태양광,제주도,2017-07-25,23,72.535041,2017072523,7,20170725,summer,2017,184.0,제주,33.7,0.0,0.0,5.7,360.0,88.0,37.1,27.7,1002.8,1005.1,1.0,3.02,0.0,0.0,7.0,9.0,ScCi,19.0,2000.0,0.0,19.0,56.4,35.6,34.7,32.7,31.9
20170726,31271,태양광,제주도,2017-07-26,23,25.588346,2017072623,7,20170726,summer,2017,184.0,제주,28.5,0.0,9.0,4.2,140.0,92.0,33.8,26.1,1005.1,1007.4,0.0,0.51,0.0,0.0,10.0,10.0,ScAs,24.0,2000.0,0.0,1.0,30.2,32.0,32.4,31.9,31.5
20170727,31295,태양광,제주도,2017-07-27,23,50.964097,2017072723,7,20170727,summer,2017,184.0,제주,31.9,0.0,9.0,5.5,90.0,87.0,31.7,25.0,1006.5,1008.8,1.0,3.3,0.0,0.0,7.0,9.0,ScCi,18.0,2000.0,0.0,0.0,56.9,34.3,33.9,31.5,30.6
20170728,31319,태양광,제주도,2017-07-28,23,54.033332,2017072823,7,20170728,summer,2017,184.0,제주,31.3,0.0,0.0,4.7,360.0,90.0,33.0,25.7,1007.3,1009.6,1.0,3.29,0.0,0.0,6.0,6.0,Sc,14.0,2000.0,0.0,0.0,58.2,35.5,34.9,32.4,31.5
20170729,31343,태양광,제주도,2017-07-29,23,65.005968,2017072923,7,20170729,summer,2017,184.0,제주,31.4,0.0,0.0,4.6,250.0,88.0,35.0,26.7,1006.1,1008.4,1.0,3.1,0.0,0.0,6.0,8.0,Sc,13.0,2000.0,0.0,0.0,54.8,35.6,35.1,32.7,31.9
20170730,31367,태양광,제주도,2017-07-30,23,52.796358,2017073023,7,20170730,summer,2017,184.0,제주,33.5,0.0,0.0,4.8,180.0,86.0,33.4,25.9,1005.1,1007.4,1.0,3.1,0.0,0.0,8.0,8.0,Sc,48.0,2000.0,0.0,0.0,51.3,33.8,33.2,32.2,31.7
20170731,31391,태양광,제주도,2017-07-31,23,40.695977,2017073123,7,20170731,summer,2017,184.0,제주,35.8,1.8,9.0,6.1,290.0,84.0,35.2,26.8,1006.7,1009.0,0.9,2.96,0.0,0.0,9.0,9.0,CuScAc,47.0,2000.0,0.0,4.0,54.7,35.2,34.1,32.0,31.3
