지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
174,순천,2019-08-27 07:00,20.3,,1.4,,.7,,110,,98,,23.2,19.9,989.4,,1008.4,,0,,,,,10,7,,1,264,,,22.3,,,,,
174,순천,2019-08-27 08:00,20.6,,.5,,1,,90,,98,,23.7,20.2,989.2,,1008.1,,0,,,,,10,10,,,234,,,22.5,,,,,
174,순천,2019-08-27 09:00,21.3,,0,,1.6,,70,,98,,24.7,20.9,989,,1007.9,,0,,,,,10,5,,3,734,,,24,,,,,
174,순천,2019-08-27 10:00,21.7,,,9,.5,,110,,98,,25.3,21.3,988.8,,1007.6,,0,,,,,10,9,,1,216,,,25.2,,,,,
174,순천,2019-08-27 11:00,21.8,,0,,.1,,0,,98,,25.5,21.4,988.8,,1007.6,,0,,,,,10,10,,1,259,,,24.3,,,,,
174,순천,2019-08-27 12:00,21.8,,1.2,,1.8,,180,,98,,25.5,21.4,988.3,,1007.1,,0,,,,,10,10,,,668,,,23.7,,,,,
174,순천,2019-08-27 13:00,21.9,,2.6,,.3,,0,,98,,25.6,21.5,987.7,,1006.5,,0,,,,,10,10,,2,353,,,23.7,,,,,
174,순천,2019-08-27 14:00,23.2,,.5,,.6,,110,,95,,26.9,22.3,987.7,,1006.3,,0,,,,,10,10,,2,1284,,,27.6,,,,,
174,순천,2019-08-27 15:00,23.2,,.2,,.7,,140,,95,,26.9,22.3,987.4,,1006,,0,,,,,10,10,,2,1003,,,26.8,,,,,
174,순천,2019-08-27 16:00,23.4,,,9,.1,,0,,95,,27.2,22.5,986.7,,1005.3,,0,,,,,9,9,,3,984,,,26.8,,,,,
174,순천,2019-08-27 17:00,23.3,,,9,1.1,,180,,94,,26.8,22.2,987,,1005.6,,0,,,,,10,10,,2,703,,,26.1,,,,,
174,순천,2019-08-27 18:00,22.9,,,9,.7,,90,,98,,27.2,22.5,987.1,,1005.7,,0,,,,,10,10,,1,197,,,24.7,,,,,
174,순천,2019-08-27 19:00,22.9,,,9,0,,0,,98,,27.2,22.5,987.3,,1006,,0,,,,,10,10,,2,243,,,24.5,,,,,
174,순천,2019-08-27 20:00,22.7,,,9,.2,,0,,98,,26.9,22.3,987.9,,1006.6,,0,,,,,10,7,,,139,,,24.3,,,,,
174,순천,2019-08-27 21:00,22.7,,,9,.2,,0,,98,,26.9,22.3,988.2,,1006.9,,,9,,,,8,6,,2,142,,,24.3,,,,,
174,순천,2019-08-27 22:00,22.6,,,9,0,,0,,98,,26.8,22.2,988.5,,1007.2,,,9,,,,8,6,,1,122,,,24,,,,,
174,순천,2019-08-27 23:00,22.6,,,9,.4,,0,,98,,26.8,22.2,988.4,,1007.1,,,9,,,,5,5,,,122,,,24,,,,,
174,순천,2019-08-28 00:00,22.6,,,9,.3,,0,,98,,26.8,22.2,988.3,,1007,,,9,,,,7,7,,,64,,,23.9,,,,,
174,순천,2019-08-28 01:00,22.5,,,,.8,,270,,98,,26.6,22.1,988,,1006.7,,,9,,,,10,2,,,60,,,23.7,,,,,
174,순천,2019-08-28 02:00,22.6,,,,0,,0,,98,,26.8,22.2,987.5,,1006.2,,,9,,,,9,9,,2,162,,,23.8,,,,,
174,순천,2019-08-28 03:00,22.6,,,,.1,,0,,98,,26.8,22.2,987.3,,1006,,,9,,,,10,9,,,93,,,23.9,,,,,
174,순천,2019-08-28 04:00,22.6,,0,,.2,,0,,98,,26.8,22.2,987.5,,1006.2,,,9,,,,9,7,,2,744,,,23.8,,,,,
174,순천,2019-08-28 05:00,22.6,,,9,1.8,,290,,98,,26.8,22.2,987.6,,1006.3,,,9,,,,9,6,,2,1475,,,23.5,,,,,
174,순천,2019-08-28 06:00,22.7,,,9,1.2,,320,,96,,26.4,22,987.8,,1006.5,,,9,,,,10,2,,6,1527,,,23.2,,,,,
174,순천,2019-08-28 07:00,22.4,,,9,.9,,320,,96,,26,21.7,988.3,,1007,,0,,,,,10,0,,,1042,,,23.5,,,,,
174,순천,2019-08-28 08:00,22.6,,,9,.5,,270,,97,,26.4,22,988.8,,1007.5,,0,,,,,10,1,,2,745,,,24.3,,,,,
174,순천,2019-08-28 09:00,22.9,,.1,,.9,,290,,95,,26.4,22,989.4,,1008.1,,0,,,,,10,0,,,773,,,24.9,,,,,
174,순천,2019-08-28 10:00,22.8,,0,,.7,,250,,94,,26,21.7,989.6,,1008.3,,0,,,,,10,1,,3,1013,,,25.6,,,,,
174,순천,2019-08-28 11:00,24.8,,0,,1.5,,290,,85,,26.4,22,989.7,,1008.4,,0,,,,,9,0,,,1467,,,33.4,,,,,
174,순천,2019-08-28 12:00,25.2,,,9,1.5,,320,,72,,22.9,19.7,988.9,,1007.5,,0,,,,,9,8,,52,1782,,,33.9,,,,,
174,순천,2019-08-28 13:00,26,,,9,2.1,,290,,67,,22.4,19.3,989,,1007.6,,.5,,,,,9,1,,8,1571,,,35.8,,,,,
174,순천,2019-08-28 14:00,26,,,9,1.2,,340,,68,,22.8,19.6,988.2,,1006.7,,0,,,,,10,2,,9,1720,,,32.4,,,,,
174,순천,2019-08-28 15:00,26.6,,,9,1,,200,,68,,23.7,20.2,987.9,,1006.4,,0,,,,,10,2,,31,1594,,,36.2,,,,,
174,순천,2019-08-28 16:00,25.5,,,9,.9,,200,,74,,24.1,20.5,987.8,,1006.4,,0,,,,,10,6,,30,1825,,,29.1,,,,,
174,순천,2019-08-28 17:00,24.2,,0,,.4,,0,,87,,26.1,21.8,987.7,,1006.2,,0,,,,,10,5,,7,1393,,,26.8,,,,,
174,순천,2019-08-28 18:00,24.7,,0,,.9,,230,,86,,26.6,22.1,987.5,,1006.1,,.2,,,,,9,4,,7,1429,,,27.1,,,,,
174,순천,2019-08-28 19:00,23.8,,,9,.1,,0,,91,,26.8,22.2,988.2,,1006.8,,.2,,,,,8,4,,4,1043,,,25.6,,,,,
174,순천,2019-08-28 20:00,22.6,,,9,0,,0,,96,,26.3,21.9,988.6,,1007.3,,0,,,,,6,4,,5,653,,,23.9,,,,,
174,순천,2019-08-28 21:00,21.6,,,9,.4,,0,,98,,25.2,21.2,989.1,,1007.9,,,9,,,,2,0,,,441,,,22.9,,,,,
174,순천,2019-08-28 22:00,20.9,,,9,.1,,0,,98,,24.1,20.5,989.1,,1008,,,9,,,,5,1,,1,278,,,22.1,,,,,
174,순천,2019-08-28 23:00,20.2,,,9,.5,,290,,98,,23.1,19.8,989.1,,1008.1,,,9,,,,6,3,,4,262,,,21.7,,,,,
174,순천,2019-08-29 00:00,20.5,,,9,0,,0,,98,,23.5,20.1,989.3,,1008.2,,,9,,,,8,5,,,280,,,22.3,,,,,
174,순천,2019-08-29 01:00,20.2,,,,.5,,270,,98,,23.1,19.8,988.9,,1007.9,,,9,,,,9,6,,,251,,,22.1,,,,,
174,순천,2019-08-29 02:00,20.1,,,,.1,,0,,98,,22.9,19.7,988.5,,1007.5,,,9,,,,9,1,,,235,,,21.8,,,,,
174,순천,2019-08-29 03:00,20.6,,,,1,,290,,98,,23.7,20.2,987.9,,1006.8,,,9,,,,10,0,,,226,,,22,,,,,
174,순천,2019-08-29 04:00,21.4,,,,1.2,,270,,98,,24.9,21,987.9,,1006.7,,,9,,,,10,4,,5,337,,,22.1,,,,,
174,순천,2019-08-29 05:00,21.3,,,,.5,,290,,96,,24.3,20.6,987.4,,1006.2,,,9,,,,10,6,,46,375,,,22,,,,,
174,순천,2019-08-29 06:00,21.6,,,,1.9,,320,,93,,24,20.4,988.2,,1007,,,9,,,,10,0,,,501,,,21.9,,,,,
174,순천,2019-08-29 07:00,21.2,,,,1.1,,320,,97,,24.3,20.6,989,,1007.9,,0,,,,,10,0,,,379,,,22.2,,,,,
174,순천,2019-08-29 08:00,21.4,,,,.3,,0,,97,,24.6,20.8,989.3,,1008.2,,0,,,,,10,1,,21,237,,,23.1,,,,,
174,순천,2019-08-29 09:00,21.7,,,,1.4,,290,,96,,24.9,21,988.9,,1007.7,,0,,,,,10,1,,18,218,,,23.9,,,,,
174,순천,2019-08-29 10:00,22,,,,.8,,20,,93,,24.6,20.8,989.4,,1008.2,,0,,,,,10,2,,34,543,,,24.3,,,,,
174,순천,2019-08-29 11:00,22.2,,0,,1.2,,110,,94,,25,21.1,988.7,,1007.5,,0,,,,,10,1,,8,511,,,24,,,,,
174,순천,2019-08-29 12:00,23.1,,0,,.9,,180,,89,,25,21.1,988.6,,1007.3,,0,,,,,10,2,,5,855,,,26.8,,,,,
174,순천,2019-08-29 13:00,22.9,,0,,2.1,,90,,88,,24.4,20.7,988,,1006.7,,0,,,,,10,1,,6,927,,,25.3,,,,,
174,순천,2019-08-29 14:00,22.8,,,9,2.1,,180,,81,,22.4,19.3,988.6,,1007.3,,0,,,,,10,1,,42,1250,,,25.8,,,,,
174,순천,2019-08-29 15:00,22.3,,,9,1.7,,200,,82,,22,19,988.3,,1007,,0,,,,,10,7,,47,1519,,,25.1,,,,,
174,순천,2019-08-29 16:00,22.2,,,9,1.7,,200,,82,,21.8,18.9,988.4,,1007.1,,0,,,,,10,1,,8,1537,,,24.9,,,,,
174,순천,2019-08-29 17:00,22.4,,,9,1.2,,180,,82,,22.1,19.1,988.8,,1007.5,,0,,,,,10,6,,8,1482,,,25.3,,,,,
174,순천,2019-08-29 18:00,21.7,,,9,.6,,20,,89,,23.1,19.8,988.9,,1007.7,,0,,,,,10,1,,32,1230,,,23.5,,,,,
174,순천,2019-08-29 19:00,21.2,,,9,.8,,360,,90,,22.5,19.4,989,,1007.9,,0,,,,,10,4,,40,1131,,,22.3,,,,,
174,순천,2019-08-29 20:00,20.2,,,9,.7,,20,,98,,23.1,19.8,989.2,,1008.2,,0,,,,,9,1,,37,567,,,21.4,,,,,
174,순천,2019-08-29 21:00,19.6,,,9,.1,,0,,98,,22.2,19.2,989.7,,1008.8,,,9,,,,9,7,,72,389,,,20.5,,,,,
174,순천,2019-08-29 22:00,19,,,9,.9,,250,,98,,21.4,18.6,989.7,,1008.6,,,9,,,,8,7,,74,334,,,20,,,,,
174,순천,2019-08-29 23:00,18.8,,,9,.8,,290,,98,,21.2,18.4,989.5,,1008.5,,,9,,,,9,9,,,205,,,20.2,,,,,
174,순천,2019-08-30 00:00,18.7,,,9,.8,,290,,98,,21,18.3,989.8,,1008.8,,,9,,,,7,6,,,42,,,20,,,,,
174,순천,2019-08-30 01:00,18.4,,,,.2,,0,,98,,20.6,18,989.5,,1008.5,,,9,,,,6,6,,,14,,,20.3,,,,,
174,순천,2019-08-30 02:00,18.2,,,,.3,,0,,98,,20.4,17.8,989.4,,1008.4,,,9,,,,5,5,,,10,,,20.2,,,,,
174,순천,2019-08-30 03:00,17.7,,,,0,,0,,98,,19.7,17.3,989.4,,1008.5,,,9,,,,7,7,,,14,,,19.9,,,,,
174,순천,2019-08-30 04:00,17.6,,,,.2,,0,,98,,19.6,17.2,989.3,,1008.4,,,9,,,,9,9,,,79,,,19.5,,,,,
174,순천,2019-08-30 05:00,17.7,,,,.1,,0,,98,,19.7,17.3,989.5,,1008.6,,,9,,,,9,9,,,12,,,19.7,,,,,
174,순천,2019-08-30 06:00,17.6,,,,.3,,0,,98,,19.6,17.2,990,,1009.1,,,9,,,,6,6,,,17,,,19.6,,,,,
174,순천,2019-08-30 07:00,17.9,,,,.1,,0,,98,,20,17.5,990.6,,1009.7,,0,,,,,0,0,,,14,,,20.6,,,,,
174,순천,2019-08-30 08:00,19.6,,,,.6,,140,,98,,22.2,19.2,990.6,,1009.7,,.1,,,,,0,0,,,80,,,21.9,,,,,
174,순천,2019-08-30 09:00,23.1,,,,2.1,,290,,75,,21.2,18.4,990.7,,1009.4,,1,,,,,0,0,,,1731,,,28.3,,,,,
174,순천,2019-08-30 10:00,24.1,,,,2.7,,290,,64,,19.1,16.8,990.6,,1009.2,,1,,,,,0,0,,,1631,,,36.3,,,,,
174,순천,2019-08-30 11:00,25.4,,,,2.5,,290,,57,,18.4,16.2,990.9,,1009.5,,1,,,,,0,0,,,1894,,,37.7,,,,,
174,순천,2019-08-30 12:00,26,,,,3.2,,290,,54,,18.1,15.9,990.4,,1009,,.9,,,,,4,4,,13,1963,,,40.9,,,,,
174,순천,2019-08-30 13:00,26.7,,,,3.2,,320,,47,,16.4,14.4,990.2,,1008.7,,1,,,,,3,1,,15,1901,,,38.6,,,,,
174,순천,2019-08-30 14:00,27.1,,,,3,,290,,51,,18.2,16,989.9,,1008.4,,.9,,,,,2,2,,17,1837,,,40.4,,,,,
174,순천,2019-08-30 15:00,26.4,,,,3.2,,340,,54,,18.5,16.3,989.6,,1008.1,,.8,,,,,1,1,,14,1786,,,34.8,,,,,
174,순천,2019-08-30 16:00,26.7,,,,3.1,,290,,52,,18.2,16,989.7,,1008.2,,.9,,,,,2,2,,14,1999,,,34.4,,,,,
174,순천,2019-08-30 17:00,25,,,,2.9,,320,,58,,18.3,16.1,990.2,,1008.9,,.6,,,,,7,1,,16,1905,,,26.8,,,,,
174,순천,2019-08-30 18:00,24,,,,2.1,,340,,64,,19,16.7,990.7,,1009.3,,.5,,,,,5,1,,14,2000,,,24.3,,,,,
174,순천,2019-08-30 19:00,23,,,,1.9,,340,,63,,17.6,15.5,991.1,,1009.8,,.2,,,,,3,0,,,2000,,,21.4,,,,,
174,순천,2019-08-30 20:00,19.7,,,,.9,,340,,81,,18.5,16.3,992,,1011.1,,0,,,,,0,0,,,1963,,,20,,,,,
174,순천,2019-08-30 21:00,18.2,,,,.3,,0,,90,,18.8,16.5,993.1,,1012.2,,,9,,,,0,0,,,1610,,,19.3,,,,,
174,순천,2019-08-30 22:00,17.4,,,,.4,,0,,95,,18.8,16.5,993.4,,1012.6,,,9,,,,1,0,,,1361,,,18.6,,,,,
174,순천,2019-08-30 23:00,16.9,,,,.3,,0,,97,,18.6,16.4,993.9,,1013.2,,,9,,,,0,0,,,1029,,,18.1,,,,,
174,순천,2019-08-31 00:00,16.4,,,,.3,,0,,98,,18.2,16,993.5,,1012.8,,,9,,,,0,0,,,771,,,17.7,,,,,
174,순천,2019-08-31 01:00,16.2,,,,.1,,0,,98,,17.9,15.8,993.4,,1012.7,,,9,,,,4,0,,,622,,,17.4,,,,,
174,순천,2019-08-31 02:00,15.8,,,,0,,0,,98,,17.5,15.4,993.6,,1013,,,9,,,,2,0,,,573,,,17.1,,,,,
174,순천,2019-08-31 03:00,15.6,,,,0,,0,,98,,17.3,15.2,993.7,,1013.1,,,9,,,,2,0,,,620,,,16.9,,,,,
174,순천,2019-08-31 04:00,15.4,,,,0,,0,,98,,17,15,993.8,,1013.2,,,9,,,,4,0,,,566,,,16.7,,,,,
174,순천,2019-08-31 05:00,15.2,,,,0,,0,,98,,16.8,14.8,993.9,,1013.3,,,9,,,,5,0,,,617,,,16.5,,,,,
174,순천,2019-08-31 06:00,15.3,,,,.4,,0,,98,,16.9,14.9,994.2,,1013.6,,,9,,,,6,2,,10,532,,,17.1,,,,,
174,순천,2019-08-31 07:00,16,,,,.1,,0,,98,,17.7,15.6,994.8,,1014.2,,.1,,,,,9,1,,69,599,,,18.5,,,,,
174,순천,2019-08-31 08:00,17.9,,,,.3,,0,,95,,19.4,17,994.9,,1014.1,,0,,,,,9,2,,27,851,,,21.4,,,,,
174,순천,2019-08-31 09:00,20.3,,,,.2,,0,,88,,20.9,18.2,995.4,,1014.5,,0,,,,,9,2,,69,1407,,,25.9,,,,,
174,순천,2019-08-31 10:00,22.6,,,,1.3,,230,,80,,21.8,18.9,995.5,,1014.3,,.3,,,,,10,1,,,1746,,,30.2,,,,,
174,순천,2019-08-31 11:00,23.9,,,,2.4,,320,,69,,20.4,17.8,995.6,,1014.3,,.5,,,,,9,3,,8,1746,,,35,,,,,
174,순천,2019-08-31 12:00,25.9,,,,2.6,,320,,63,,21,18.3,995.3,,1014,,1,,,,,7,1,,65,1683,,,40.3,,,,,
174,순천,2019-08-31 13:00,25.8,,,,2.9,,340,,58,,19.2,16.9,994.9,,1013.6,,.9,,,,,7,1,,11,1849,,,39.2,,,,,
174,순천,2019-08-31 14:00,26.3,,,,2.7,,340,,55,,18.8,16.5,994.6,,1013.2,,.9,,,,,7,1,,13,1795,,,36.1,,,,,
174,순천,2019-08-31 15:00,26.3,,,,1.9,,290,,52,,17.7,15.6,994.1,,1012.7,,.8,,,,,7,2,,,1831,,,33.2,,,,,
174,순천,2019-08-31 16:00,27.1,,,,3.1,,270,,50,,17.8,15.7,994.2,,1012.8,,1,,,,,2,2,,15,1887,,,38.7,,,,,
174,순천,2019-08-31 17:00,26,,,,1.5,,270,,59,,19.7,17.3,994.4,,1013.1,,1,,,,,5,3,,16,1974,,,30.8,,,,,
174,순천,2019-08-31 18:00,23.9,,,,.9,,270,,72,,21.3,18.5,994.7,,1013.4,,0,,,,,10,5,,58,1847,,,26.3,,,,,
174,순천,2019-08-31 19:00,22,,,,.4,,0,,83,,21.8,18.9,995.1,,1014,,0,,,,,6,1,,14,1085,,,23.1,,,,,
174,순천,2019-08-31 20:00,20.3,,,,.4,,0,,90,,21.3,18.5,996,,1015.1,,0,,,,,5,0,,,1231,,,21.4,,,,,
174,순천,2019-08-31 21:00,19.4,,,,.2,,0,,95,,21.3,18.5,996.4,,1015.4,,,9,,,,4,0,,,898,,,20.4,,,,,
174,순천,2019-08-31 22:00,18.7,,,,.2,,0,,97,,20.9,18.2,996.8,,1015.9,,,9,,,,7,2,,73,695,,,19.8,,,,,
174,순천,2019-08-31 23:00,18.6,,,,.3,,0,,98,,20.9,18.2,996.7,,1015.8,,,9,,,,6,6,,66,554,,,19.7,,,,,
174,순천,2019-09-01 00:00,18.5,,,,.3,,0,,98,,20.8,18.1,996.9,,1016,,,9,,,,9,7,,65,643,,,19.6,,,,,
174,순천,2019-09-01 01:00,18.4,,,,.6,,320,,98,,20.6,18,997,,1016.1,,,9,,,,9,7,,59,628,,,19.4,,,,,
174,순천,2019-09-01 02:00,18.2,,,,.4,,0,,98,,20.4,17.8,997,,1016.2,,,9,,,,10,9,,59,524,,,19.4,,,,,
174,순천,2019-09-01 03:00,18.1,,,,.4,,0,,98,,20.2,17.7,996.7,,1015.9,,,9,,,,10,9,,59,543,,,19,,,,,
174,순천,2019-09-01 04:00,17.9,,,,.1,,0,,98,,20,17.5,996.9,,1016.1,,,9,,,,9,8,,59,524,,,19,,,,,
174,순천,2019-09-01 05:00,17.6,,,,.1,,0,,98,,19.6,17.2,997.1,,1016.3,,,9,,,,8,8,,59,419,,,18.5,,,,,
174,순천,2019-09-01 06:00,17.5,,,,0,,0,,98,,19.5,17.1,997.2,,1016.5,,,9,,,,10,9,,59,473,,,18.7,,,,,
174,순천,2019-09-01 07:00,17.8,,,,0,,0,,98,,19.9,17.4,997.6,,1016.8,,0,,,,,10,9,,57,347,,,19.8,,,,,
174,순천,2019-09-01 08:00,18.9,,,,.4,,0,,96,,20.9,18.2,997.8,,1016.9,,0,,,,,10,3,,65,732,,,22.1,,,,,
174,순천,2019-09-01 09:00,20.8,,,,.4,,0,,88,,21.6,18.7,998,,1017.1,,0,,,,,10,4,,62,1238,,,25.9,,,,,
174,순천,2019-09-01 10:00,22.1,,,,.7,,110,,81,,21.4,18.6,998.6,,1017.6,,.2,,,,,9,5,,58,1656,,,28.9,,,,,
174,순천,2019-09-01 11:00,22.8,,,,1.5,,160,,76,,21,18.3,998.6,,1017.5,,0,,,,,10,9,,52,1639,,,27.8,,,,,
174,순천,2019-09-01 12:00,23.5,,,,.7,,160,,71,,20.5,17.9,998.5,,1017.3,,0,,,,,10,9,,48,1718,,,29.9,,,,,
174,순천,2019-09-01 13:00,23.3,,,,.2,,0,,78,,22.2,19.2,998.5,,1017.3,,0,,,,,10,3,,45,1600,,,26.3,,,,,
174,순천,2019-09-01 14:00,22.2,,.2,,.4,,0,,91,,24.3,20.6,997.9,,1016.8,,0,,,,,10,1,,13,762,,,24,,,,,
174,순천,2019-09-01 15:00,21.8,,.7,,1,,90,,98,,25.5,21.4,997.2,,1016.2,,0,,,,,10,6,,10,355,,,23.7,,,,,
174,순천,2019-09-01 16:00,21.4,,1,,.5,,70,,98,,24.9,21,997.6,,1016.6,,0,,,,,10,9,,22,240,,,23.2,,,,,
174,순천,2019-09-01 17:00,20.8,,.9,,.7,,270,,98,,24,20.4,998.1,,1017.2,,0,,,,,10,2,,,171,,,22.7,,,,,
174,순천,2019-09-01 18:00,20.1,,.7,,.3,,0,,98,,22.9,19.7,998,,1017.2,,0,,,,,10,1,,16,294,,,22.3,,,,,
174,순천,2019-09-01 19:00,18.8,,.1,,.6,,200,,98,,21.2,18.4,997.9,,1017,,0,,,,,10,3,,1,458,,,21.2,,,,,
174,순천,2019-09-01 20:00,18.4,,.1,,.6,,270,,98,,20.6,18,998.4,,1017.6,,,9,,,,10,0,,,827,,,20.5,,,,,
174,순천,2019-09-01 21:00,18.7,,,9,0,,0,,98,,21,18.3,998.9,,1018.1,,,9,,,,10,0,,,391,,,20.6,,,,,
174,순천,2019-09-01 22:00,18.3,,,9,.6,,110,,98,,20.5,17.9,998.7,,1017.9,,,9,,,,10,10,,1,399,,,20.3,,,,,
174,순천,2019-09-01 23:00,18.4,,,9,.2,,0,,98,,20.6,18,999,,1018.2,,,9,,,,10,9,,,438,,,20.4,,,,,
174,순천,2019-09-02 00:00,18.3,,.1,,.5,,160,,98,,20.5,17.9,998.8,,1018,,,9,,,,9,1,,,288,,,20,,,,,
174,순천,2019-09-02 01:00,18.3,,.5,,.1,,0,,98,,20.5,17.9,998.7,,1017.9,,,9,,,,10,2,,1,122,,,20.1,,,,,
174,순천,2019-09-02 02:00,18.3,,.6,,.5,,270,,98,,20.5,17.9,998.3,,1017.5,,,9,,,,10,3,,,139,,,20,,,,,
174,순천,2019-09-02 03:00,18.4,,.1,,.1,,0,,98,,20.6,18,998.2,,1017.4,,,9,,,,9,4,,,299,,,20.1,,,,,
174,순천,2019-09-02 04:00,18.4,,,9,.1,,0,,98,,20.6,18,997.8,,1017,,,9,,,,10,6,,,270,,,20.1,,,,,
174,순천,2019-09-02 05:00,18.3,,2,,0,,0,,98,,20.5,17.9,997.8,,1017,,,9,,,,10,8,,,95,,,19.9,,,,,
174,순천,2019-09-02 06:00,18.5,,.4,,0,,0,,98,,20.8,18.1,997.7,,1016.8,,,9,,,,10,3,,,118,,,20.1,,,,,
174,순천,2019-09-02 07:00,18.5,,.5,,.2,,0,,98,,20.8,18.1,998.1,,1017.3,,0,,,,,10,8,,,152,,,20.3,,,,,
174,순천,2019-09-02 08:00,18.6,,2.1,,.9,,110,,98,,20.9,18.2,997.9,,1017,,0,,,,,10,9,,1,252,,,20.6,,,,,
174,순천,2019-09-02 09:00,18.9,,1.2,,.2,,0,,98,,21.3,18.5,998,,1017.1,,0,,,,,10,9,,,257,,,20.7,,,,,
174,순천,2019-09-02 10:00,19,,2,,.3,,0,,98,,21.4,18.6,998.5,,1017.6,,0,,,,,10,6,,,180,,,20.7,,,,,
174,순천,2019-09-02 11:00,19.1,,4.2,,0,,0,,98,,21.6,18.7,998,,1017.1,,0,,,,,10,1,,4,189,,,21.1,,,,,
174,순천,2019-09-02 12:00,19.7,,2.3,,.7,,140,,98,,22.4,19.3,997.3,,1016.5,,0,,,,,10,4,,,265,,,22.4,,,,,
174,순천,2019-09-02 13:00,20.7,,2.5,,.7,,160,,98,,23.8,20.3,997.1,,1016.2,,0,,,,,10,4,,1,956,,,25.9,,,,,
174,순천,2019-09-02 14:00,21.1,,.4,,.3,,0,,95,,23.7,20.2,996.7,,1015.7,,0,,,,,10,9,,5,1210,,,24.6,,,,,
174,순천,2019-09-02 15:00,21.7,,,9,.5,,200,,92,,23.8,20.3,996.1,,1015,,0,,,,,10,10,,5,1502,,,26.4,,,,,
174,순천,2019-09-02 16:00,21.9,,,9,.1,,0,,92,,24.1,20.5,995.7,,1014.6,,0,,,,,10,10,,5,1704,,,25.4,,,,,
174,순천,2019-09-02 17:00,21.8,,,9,.3,,0,,95,,24.7,20.9,995.7,,1014.6,,0,,,,,10,10,,3,1161,,,23.9,,,,,
174,순천,2019-09-02 18:00,21.4,,,9,.4,,0,,96,,24.4,20.7,996,,1015,,0,,,,,10,10,,3,817,,,23,,,,,
174,순천,2019-09-02 19:00,20.9,,.2,,.7,,50,,98,,24.1,20.5,996.1,,1015.1,,0,,,,,10,10,,3,350,,,22.1,,,,,
174,순천,2019-09-02 20:00,20.8,,.2,,0,,0,,98,,24,20.4,996.6,,1015.7,,,9,,,,10,10,,3,258,,,22.2,,,,,
174,순천,2019-09-02 21:00,20.6,,.4,,.6,,70,,98,,23.7,20.2,997,,1016.1,,,9,,,,10,5,,3,281,,,21.6,,,,,
174,순천,2019-09-02 22:00,20.6,,,9,1,,70,,98,,23.7,20.2,997.1,,1016.2,,,9,,,,10,6,,,217,,,21.8,,,,,
174,순천,2019-09-02 23:00,20.6,,.4,,0,,0,,98,,23.7,20.2,997.1,,1016.2,,,9,,,,10,10,,3,135,,,21.8,,,,,
174,순천,2019-09-03 00:00,20.6,,.9,,.6,,110,,98,,23.7,20.2,996.7,,1015.8,,,9,,,,0,0,,,84,,,21.6,,,,,
174,순천,2019-09-03 01:00,20.6,,.1,,.2,,0,,98,,23.7,20.2,996.5,,1015.6,,,9,,,,10,9,,,285,,,21.8,,,,,
174,순천,2019-09-03 02:00,20.6,,,9,.3,,0,,98,,23.7,20.2,995.9,,1015,,,9,,,,10,10,,,31,,,21.7,,,,,
174,순천,2019-09-03 03:00,20.6,,.1,,.4,,0,,98,,23.7,,996,,1015.1,,,9,,,,10,10,,2,117,,,21.7,,,,,
174,순천,2019-09-03 04:00,20.6,,,9,.3,,0,,98,,23.7,,995.9,,1015,,,9,,,,10,10,,2,212,,,21.8,,,,,
174,순천,2019-09-03 05:00,20.8,,,9,0,,0,,98,,24,20.4,995.7,,1014.7,,,9,,,,10,10,,2,324,,,21.8,,,,,
174,순천,2019-09-03 06:00,20.9,,.3,,1.3,,290,,98,,24.1,20.5,996.1,,1015.1,,,9,,,,10,10,,1,231,,,21.6,,,,,
174,순천,2019-09-03 07:00,20.8,,.9,,.8,,70,,98,,24,20.4,996.1,,1015.1,,0,,,,,10,7,,,95,,,21.7,,,,,
174,순천,2019-09-03 08:00,21.1,,.1,,1.2,,110,,98,,24.4,20.7,996.8,,1015.8,,0,,,,,10,10,,2,269,,,22.4,,,,,
174,순천,2019-09-03 09:00,21.4,,3.3,,.5,,70,,98,,24.9,21,997.3,,1016.3,,0,,,,,10,10,,1,117,,,22.3,,,,,
174,순천,2019-09-03 10:00,22.3,,6.8,,.2,,0,,98,,26.3,21.9,997.1,,1016,,0,,,,,10,4,,2,1502,,,25.1,,,,,
174,순천,2019-09-03 11:00,22.2,,,9,.6,,90,,98,,26.1,21.8,997.2,,1016.1,,0,,,,,10,10,,2,1501,,,24.3,,,,,
174,순천,2019-09-03 12:00,21.9,,11.1,,2.4,,20,,98,,25.6,21.5,996.9,,1015.8,,0,,,,,10,10,,2,168,,,23.3,,,,,
174,순천,2019-09-03 13:00,22.4,,3,,.3,,0,,98,,26.4,22,995.8,,1014.7,,0,,,,,10,1,,3,1794,,,24.9,,,,,
