pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DT1 1RX","DT1  1RX","DT1 1RX","198001","","0","368833","0090542","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.713667,-2.442807,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1RY","DT1  1RY","DT1 1RY","198001","","0","368848","0090609","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.714261,-2.442598,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1RZ","DT1  1RZ","DT1 1RZ","198001","","0","368932","0090250","1","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.711037,-2.441378,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1SA","DT1  1SA","DT1 1SA","199512","200401","0","368624","0090779","1","E00104057","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046449","E38000045","E34000016","E35999999","C1","5B3",50.715787,-2.445788,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SB","DT1  1SB","DT1 1SB","198001","","0","368843","0090372","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.712138,-2.442651,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SD","DT1  1SD","DT1 1SD","198001","","0","368776","0090550","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.713735,-2.443615,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SE","DT1  1SE","DT1 1SE","198001","","0","368775","0090481","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.713106,-2.443622,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SF","DT1  1SF","DT1 1SF","198001","","0","368887","0090582","1","E00104060","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032644","E02004277","E33046456","E38000045","E34000016","E35999999","C1","7D3",50.714029,-2.442046,"E37000009","","E23000039",12830,"E56000016","E54000041"
"DT1 1SG","DT1  1SG","DT1 1SG","198001","","0","368915","0090616","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.714336,-2.441652,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SH","DT1  1SH","DT1 1SH","198001","","1","369481","0090590","1","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1SJ","DT1  1SJ","DT1 1SJ","198301","200702","1","368637","0090744","1","E00104057","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046449","E38000045","E34000016","E35999999","C1","5B3",50.715472,-2.445601,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SL","DT1  1SL","DT1 1SL","198001","","0","368743","0090809","1","E00104057","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046449","E38000045","E34000016","E35999999","C1","5B3",50.716053,-2.444103,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1SN","DT1  1SN","DT1 1SN","199706","200504","0","368637","0090744","1","E00104057","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046449","E38000045","E34000016","E35999999","C1","5B3",50.715472,-2.445601,"E37000009","","E23000039",21249,"E56000016","E54000041"
