pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DG1 1HE","DG1  1HE","DG1 1HE","198001","","0","297601","0576337","1","S00097799","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000803","S03000005","S99999999","S99999999","2","5B2",55.070899,-3.605161,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HF","DG1  1HF","DG1 1HF","198001","","0","297571","0576348","1","S00097789","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5B2",55.070991,-3.605635,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HH","DG1  1HH","DG1 1HH","198105","","0","297112","0576322","1","S00097787","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000109","S03000005","S99999999","S99999999","2","7A2",55.070663,-3.612810,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HJ","DG1  1HJ","DG1 1HJ","198001","","0","297362","0576172","1","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069367,-3.608843,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HL","DG1  1HL","DG1 1HL","198001","","1","297361","0576188","1","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069511,-3.608864,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HN","DG1  1HN","DG1 1HN","198001","","0","297335","0576179","1","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069424,-3.609268,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HP","DG1  1HP","DG1 1HP","201010","","0","297339","0576233","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.069910,-3.609225,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HQ","DG1  1HQ","DG1 1HQ","198307","199612","1","297300","0576170","8","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069336,-3.609812,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HR","DG1  1HR","DG1 1HR","198307","","0","297273","0576156","1","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069210,-3.610227,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HS","DG1  1HS","DG1 1HS","198001","","0","297324","0576214","1","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069737,-3.609453,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HT","DG1  1HT","DG1 1HT","199512","199606","1","297580","0576340","8","S00097799","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000803","S03000005","S99999999","S99999999","2","5B2",55.070921,-3.605491,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HU","DG1  1HU","DG1 1HU","198001","","0","297275","0576247","1","S00097787","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000110","S03000005","S99999999","S99999999","2","7A2",55.070028,-3.610229,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1HW","DG1  1HW","DG1 1HW","198001","","0","297295","0576332","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.070790,-3.609949,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HX","DG1  1HX","DG1 1HX","198001","","0","297355","0576325","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.070740,-3.609007,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HY","DG1  1HY","DG1 1HY","198001","","0","297339","0576343","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.070898,-3.609264,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1HZ","DG1  1HZ","DG1 1HZ","198001","","0","297363","0576391","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.071340,-3.608903,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JA","DG1  1JA","DG1 1JA","198001","","0","297366","0576427","1","S00097789","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5B2",55.071659,-3.608872,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JB","DG1  1JB","DG1 1JB","198001","","1","297320","0576387","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.071290,-3.609578,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JD","DG1  1JD","DG1 1JD","198001","","0","297403","0576435","1","S00097789","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5B2",55.071738,-3.608296,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JE","DG1  1JE","DG1 1JE","198001","","0","297439","0576407","1","S00097789","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5B2",55.071494,-3.607722,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JF","DG1  1JF","DG1 1JF","198001","","0","297412","0576337","1","S00097788","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5A3",55.070860,-3.608119,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JG","DG1  1JG","DG1 1JG","198001","","0","297436","0576372","1","S00097789","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000917","S03000005","S99999999","S99999999","2","5B2",55.071184,-3.607753,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JL","DG1  1JL","DG1 1JL","198001","","0","297494","0577061","1","S00097790","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000782","S03000005","S99999999","S99999999","2","1B3",55.077380,-3.607097,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JN","DG1  1JN","DG1 1JN","198001","","0","297457","0577016","1","S00097790","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000782","S03000005","S99999999","S99999999","2","1B3",55.076968,-3.607660,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JP","DG1  1JP","DG1 1JP","198001","","0","297395","0577357","1","S00097792","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000925","S03000005","S99999999","S99999999","2","1A4",55.080018,-3.608753,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JQ","DG1  1JQ","DG1 1JQ","198001","","0","297457","0576694","1","S00097790","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000782","S03000005","S99999999","S99999999","2","1B3",55.074076,-3.607544,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JR","DG1  1JR","DG1 1JR","198001","","0","297453","0577204","1","S00097792","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000925","S03000005","S99999999","S99999999","2","1A4",55.078656,-3.607790,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JS","DG1  1JS","DG1 1JS","198212","201007","1","297715","0577095","1","S00097793","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007614","S02001431","S34000803","S03000005","S99999999","S99999999","2","1A2",55.077731,-3.603649,"S99999999","S99999999","S23000009",6454,"S99999999","S99999999"
"DG1 1JU","DG1  1JU","DG1 1JU","198001","","0","297862","0577214","1","S00097793","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007614","S02001431","S34000803","S03000005","S99999999","S99999999","2","1A2",55.078830,-3.601390,"S99999999","S99999999","S23000009",6454,"S99999999","S99999999"
"DG1 1JW","DG1  1JW","DG1 1JW","198001","","0","297302","0577347","1","S00098194","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000925","S03000005","S99999999","S99999999","2","1A4",55.079909,-3.610206,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1JX","DG1  1JX","DG1 1JX","198001","","0","297884","0577358","1","S00097793","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007614","S02001431","S34000803","S03000005","S99999999","S99999999","2","1A2",55.080128,-3.601097,"S99999999","S99999999","S23000009",6454,"S99999999","S99999999"
"DG1 1JY","DG1  1JY","DG1 1JY","198001","","0","298106","0577451","1","S00097793","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007614","S02001431","S34000803","S03000005","S99999999","S99999999","2","1A2",55.081009,-3.597655,"S99999999","S99999999","S23000009",6454,"S99999999","S99999999"
"DG1 1JZ","DG1  1JZ","DG1 1JZ","198001","","0","298109","0577530","1","S00097793","S99999999","S99999999","S12000006","S13002887","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007614","S02001431","S34000803","S03000005","S99999999","S99999999","2","1A2",55.081719,-3.597636,"S99999999","S99999999","S23000009",6454,"S99999999","S99999999"
"DG1 1LA","DG1  1LA","DG1 1LA","198602","199412","1","297410","0576470","8","S00097791","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000499","S99999999","S01007613","S02001431","S34000782","S03000005","S99999999","S99999999","2","1C1",55.072054,-3.608199,"S99999999","S99999999","S23000009",3172,"S99999999","S99999999"
"DG1 1LB","DG1  1LB","DG1 1LB","199707","199801","1","297316","0576211","8","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069708,-3.609577,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
"DG1 1LD","DG1  1LD","DG1 1LD","198602","201101","1","297316","0576211","1","S00098280","S99999999","S99999999","S12000006","S13002888","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000498","S99999999","S01007612","S02001430","S34000120","S03000005","S99999999","S99999999","2","2B1",55.069708,-3.609577,"S99999999","S99999999","S23000009",361,"S99999999","S99999999"
